gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
MS4A8,1530,0.002738395,0.039017342,0.0252890173410404
CFC1,1531,0.0027365577,0.02601156,0.0122832369942196
TIMP4,1532,0.0027253996,0.04552023,0.028179190751445
HOATZ,1533,0.0027200112,0.06864162,0.0267341040462427
PLCXD3,1534,0.0027119583,0.056358382,0.0505780346820809
MT1X,1535,0.0027114477,0.049855493,0.0390173410404624
SAMD15,1536,0.0027042883,0.0433526,0.0382947976878612
CD109,1537,0.002700978,0.048410404,0.0346820809248554
C11orf87,1538,0.0026765263,0.049855493,0.0455202312138728
EPN2-AS1,1539,0.0026409335,0.048410404,0.0382947976878612
SIX5,1540,0.0026289695,0.04552023,0.0433526011560693
CXXC4-AS1,1541,0.002626264,0.05563584,0.0390173410404624
PCDH9-AS4,1542,0.0026236165,0.031791907,0.0303468208092485
C1QL4,1543,0.0026185147,0.039739884,0.0238439306358381
GNAS-AS1,1544,0.0026147268,0.05563584,0.0455202312138728
C1QTNF7-AS1,1545,0.0026124786,0.0700867,0.0303468208092485
MROH8,1546,0.0026036948,0.07225434,0.0628612716763005
MICAL2,1547,0.00260206,0.03612717,0.0303468208092485
CBLN2,1548,0.002597568,0.039017342,0.0361271676300578
LYSMD2,1549,0.0025829691,0.06213873,0.0541907514450867
MIR2052HG,1550,0.0025823093,0.05419075,0.0390173410404624
LINC02030,1551,0.0025764194,0.035404623,0.0296242774566473
TMEM63C,1552,0.0025464932,0.040462427,0.0390173410404624
HJURP,1553,0.00254552,0.081647396,0.0484104046242774
DDX47,1554,0.0025354708,0.06647399,0.0549132947976878
MUC20,1555,0.0025128773,0.028901733,0.0267341040462427
AGTR1,1556,0.002510197,0.037572253,0.028179190751445
ZNF28,1557,0.0025058426,0.04479769,0.0404624277456647
STK32A,1558,0.0024864697,0.033236995,0.0303468208092485
CA1,1559,0.002486379,0.04552023,0.0361271676300578
ELFN1,1560,0.0024776259,0.035404623,0.0346820809248554
HAUS3,1561,0.0024774065,0.049132947,0.0447976878612716
NMNAT1,1562,0.0024767648,0.050578035,0.0440751445086705
NKX2-2,1563,0.00247436,0.031791907,0.0238439306358381
ZSCAN32,1564,0.0024736885,0.042630058,0.0368497109826589
C1QL2,1565,0.0024700975,0.049132947,0.0195086705202312
LINC01117,1566,0.0024669287,0.04479769,0.0260115606936416
THTPA,1567,0.0024656446,0.057080925,0.0462427745664739
ERAP2,1568,0.0024586248,0.041907515,0.0361271676300578
EN1,1569,0.0024552734,0.028179191,0.0195086705202312
NPHS1,1570,0.0024512038,0.035404623,0.0296242774566473
DIO2-AS1,1571,0.0024293016,0.047687862,0.0382947976878612
TEP1,1572,0.0024229905,0.038294796,0.0368497109826589
SLC17A8,1573,0.0024065452,0.041907515,0.0267341040462427
SLC39A3,1574,0.002371358,0.03684971,0.0339595375722543
GAD1,1575,0.0023692634,0.04118497,0.0354046242774566
LINC02253,1576,0.002367609,0.03251445,0.0252890173410404
LINC02605,1577,0.002358212,0.056358382,0.0274566473988439
GUCY1A1,1578,0.0023580245,0.049132947,0.0375722543352601
CD96,1579,0.0023575707,0.04552023,0.0231213872832369
KCNJ16,1580,0.002351199,0.04118497,0.028179190751445
PLCZ1,1581,0.0023482107,0.04552023,0.0303468208092485
BHLHE40-AS1,1582,0.002347116,0.038294796,0.032514450867052
CACNG2,1583,0.0023248217,0.04552023,0.0390173410404624
ABRACL,1584,0.002323802,0.0650289,0.0585260115606936
CCDC8,1585,0.0023178754,0.046242774,0.0404624277456647
MARCHF11,1586,0.002317042,0.025289018,0.0238439306358381
FOXP1-AS1,1587,0.0023084576,0.029624278,0.0274566473988439
SBNO2,1588,0.002306551,0.04696532,0.0447976878612716
OMA1,1589,0.0023030683,0.031069364,0.0296242774566473
PAMR1,1590,0.0022867955,0.04118497,0.0245664739884393
TPRG1,1591,0.0022855077,0.05202312,0.0332369942196531
ADRA1B,1592,0.0022843853,0.037572253,0.0303468208092485
DGKK,1593,0.0022834602,0.040462427,0.0223988439306358
ARHGEF33,1594,0.0022688622,0.03684971,0.0339595375722543
SCN7A,1595,0.0022582964,0.03468208,0.0274566473988439
MAOB,1596,0.002257622,0.028179191,0.0238439306358381
TGFBI,1597,0.002251265,0.033959538,0.0245664739884393
NXT2,1598,0.0022447596,0.0433526,0.0382947976878612
RPRM,1599,0.0022393984,0.028179191,0.0267341040462427
HSD17B7P2-1,1600,0.0022327404,0.04118497,0.0317919075144508
RAB13,1601,0.00223175,0.027456647,0.0252890173410404
BICRA,1602,0.0022246768,0.027456647,0.0252890173410404
MYH11,1603,0.002211828,0.042630058,0.0361271676300578
DGKQ,1604,0.002210214,0.03251445,0.0310693641618497
GALR1,1605,0.0021996698,0.026734104,0.0209537572254335
GLI1,1606,0.0021952803,0.026734104,0.0223988439306358
PLEKHF2,1607,0.0021887205,0.046242774,0.0404624277456647
OVCH1,1608,0.002182465,0.03034682,0.0252890173410404
VWC2L,1609,0.002177993,0.03251445,0.0245664739884393
DLX2,1610,0.002172567,0.041907515,0.0289017341040462
GRIN3A,1611,0.002169441,0.031069364,0.0252890173410404
ALPK1,1612,0.0021659143,0.044075146,0.032514450867052
SP8,1613,0.0021650111,0.029624278,0.0260115606936416
PRLR,1614,0.0021649443,0.051300578,0.0332369942196531
IFT70B,1615,0.002163732,0.037572253,0.0361271676300578
GMNC,1616,0.002160033,0.04696532,0.0166184971098265
SIX3,1617,0.0021597263,0.02601156,0.0166184971098265
TSC22D1-AS1,1618,0.0021488478,0.031069364,0.0289017341040462
WWC3-AS1,1619,0.002142715,0.039017342,0.0317919075144508
CNTN2,1620,0.0021408724,0.029624278,0.0267341040462427
MREG,1621,0.002137872,0.046242774,0.0397398843930635
NFS1,1622,0.0021367203,0.033236995,0.0310693641618497
GCNT4,1623,0.002126712,0.033236995,0.0274566473988439
LINC01933,1624,0.002117611,0.039739884,0.0274566473988439
GSTM4,1625,0.0021047278,0.033959538,0.0317919075144508
PCDHGB6,1626,0.0021028086,0.035404623,0.0332369942196531
PCDHGA6,1627,0.0021012926,0.028179191,0.0267341040462427
ZSCAN31,1628,0.002078113,0.028179191,0.0274566473988439
IL13RA2,1629,0.0020779874,0.02601156,0.0202312138728323
PAX7,1630,0.0020769548,0.025289018,0.0223988439306358
SYNPR,1631,0.0020749853,0.027456647,0.0252890173410404
ZNF101,1632,0.0020742551,0.042630058,0.0375722543352601
RPH3A,1633,0.0020712893,0.02601156,0.0238439306358381
CRH,1634,0.002070292,0.025289018,0.0216763005780346
RAMP3,1635,0.0020674956,0.027456647,0.0238439306358381
ATOH8,1636,0.002065224,0.033236995,0.0274566473988439
CBX8,1637,0.0020586534,0.040462427,0.0404624277456647
HOXB3,1638,0.0020557162,0.028179191,0.0144508670520231
SEMA3D,1639,0.0020327433,0.041907515,0.0361271676300578
TPD52L1,1640,0.002032531,0.029624278,0.01878612716763
MAB21L1,1641,0.0020322888,0.023843931,0.0231213872832369
PRMT8,1642,0.0020260545,0.035404623,0.0267341040462427
COL24A1,1643,0.002014103,0.031069364,0.0238439306358381
SCG2,1644,0.0020120102,0.028901733,0.0216763005780346
ZNF548,1645,0.0020089708,0.033236995,0.0296242774566473
KLHL35,1646,0.0020075974,0.03468208,0.0332369942196531
CCDC140,1647,0.0020045135,0.026734104,0.0151734104046242
RASGRP2,1648,0.0019976092,0.029624278,0.028179190751445
OLIG3,1649,0.0019916093,0.031069364,0.0151734104046242
OCA2,1650,0.001991377,0.027456647,0.0267341040462427
MFSD13A,1651,0.0019846861,0.03684971,0.0361271676300578
DNAJC14,1652,0.0019749927,0.028179191,0.0267341040462427
ST6GALNAC4,1653,0.0019746758,0.031069364,0.028179190751445
FRS3,1654,0.0019721026,0.028901733,0.0289017341040462
PARM1,1655,0.0019714208,0.03034682,0.0274566473988439
LINC02609,1656,0.0019671444,0.027456647,0.0209537572254335
ZNF607,1657,0.001965488,0.03251445,0.0317919075144508
NREP-AS1,1658,0.0019561672,0.027456647,0.0223988439306358
CALB1,1659,0.0019546943,0.028901733,0.0216763005780346
RTL10,1660,0.0019342401,0.022398844,0.0216763005780346
POU5F2,1661,0.0019314532,0.026734104,0.0260115606936416
FAM53B-AS1,1662,0.0019303419,0.031069364,0.0289017341040462
GPR149,1663,0.0019239449,0.023843931,0.0216763005780346
KLRB1,1664,0.0019239428,0.022398844,0.0209537572254335
LINC02069,1665,0.0019188749,0.03034682,0.0289017341040462
ZNF629,1666,0.0019165077,0.03612717,0.0346820809248554
SLC26A6,1667,0.0019161594,0.028179191,0.0252890173410404
CYP26C1,1668,0.0019143382,0.020953758,0.0158959537572254
PSG11-AS1,1669,0.0019096817,0.033236995,0.0252890173410404
LINC00378,1670,0.0019089652,0.033959538,0.0195086705202312
CALB2,1671,0.001903666,0.029624278,0.0202312138728323
TAS2R14,1672,0.0018922122,0.028901733,0.028179190751445
GCC2-AS1,1673,0.0018836604,0.039017342,0.0289017341040462
TEK,1674,0.0018824026,0.028901733,0.0260115606936416
CDH22,1675,0.001878964,0.022398844,0.0209537572254335
WDFY3-AS1,1676,0.001871385,0.031791907,0.0310693641618497
LINC00865,1677,0.0018552083,0.028179191,0.0267341040462427
OSMR,1678,0.0018545953,0.03251445,0.0296242774566473
C11orf96,1679,0.0018454359,0.020231213,0.0180635838150289
KCNK1,1680,0.0018452858,0.020953758,0.01878612716763
TAP2,1681,0.0018374575,0.020953758,0.0202312138728323
WIF1,1682,0.0018360439,0.03684971,0.0130057803468208
G0S2,1683,0.0018354944,0.071531795,0.0158959537572254
SDC4,1684,0.0018344863,0.022398844,0.0209537572254335
RDM1,1685,0.0018342406,0.03612717,0.028179190751445
TEX21P,1686,0.001831864,0.040462427,0.0267341040462427
PJVK,1687,0.0018312526,0.040462427,0.0354046242774566
SKAP2,1688,0.0018307449,0.03468208,0.0267341040462427
ZNF71,1689,0.0018272519,0.03612717,0.0339595375722543
FSBP,1690,0.0018270677,0.0216763,0.0202312138728323
EBF2,1691,0.001820338,0.024566473,0.0180635838150289
ARAF,1692,0.0018161881,0.046242774,0.0411849710982658
LINC00598,1693,0.0018139809,0.031791907,0.0223988439306358
GPC3,1694,0.0018067112,0.03034682,0.0223988439306358
NHLH1,1695,0.0017992592,0.023843931,0.0209537572254335
LINC02133,1696,0.0017980871,0.023121387,0.0202312138728323
LGALS3,1697,0.0017952003,0.031069364,0.0223988439306358
LINC01934,1698,0.0017847924,0.025289018,0.0202312138728323
LINC01208,1699,0.0017807577,0.04479769,0.0209537572254335
SNCB,1700,0.0017789829,0.019508671,0.0180635838150289
TMEM140,1701,0.001777642,0.023843931,0.0231213872832369
MCRIP2,1702,0.0017752557,0.025289018,0.0252890173410404
FOXO6,1703,0.0017713184,0.028901733,0.0252890173410404
RBM43,1704,0.0017650301,0.033959538,0.028179190751445
AHR,1705,0.001763392,0.024566473,0.0231213872832369
GFRA1,1706,0.0017626897,0.028179191,0.0231213872832369
ZNF257,1707,0.0017573306,0.02601156,0.0231213872832369
DLX1,1708,0.0017568958,0.035404623,0.0238439306358381
TRH,1709,0.0017499697,0.018786127,0.0166184971098265
LINC01103,1710,0.0017390891,0.024566473,0.0216763005780346
ZNF774,1711,0.0017374582,0.03251445,0.0289017341040462
LINC02488,1712,0.0017305439,0.028901733,0.0238439306358381
EYS,1713,0.0017304505,0.038294796,0.0245664739884393
SH2D4A,1714,0.001730124,0.029624278,0.0223988439306358
STMND1,1715,0.0017227537,0.03034682,0.01878612716763
PANK2-AS1,1716,0.0017192891,0.031069364,0.028179190751445
ZFP69B,1717,0.0017154973,0.03251445,0.0310693641618497
TAFA4,1718,0.0017153983,0.028901733,0.0238439306358381
MFSD3,1719,0.001713951,0.03034682,0.0289017341040462
ATOH1,1720,0.0017059256,0.020231213,0.0072254335260115
MIR663AHG,1721,0.0017050374,0.028179191,0.0267341040462427
LINC00299,1722,0.0017003206,0.031069364,0.0231213872832369
LHX1-DT,1723,0.0016959428,0.016618498,0.0144508670520231
CHRM3-AS2,1724,0.0016904606,0.018063584,0.0151734104046242
SLC25A21-AS1,1725,0.0016807788,0.023121387,0.0216763005780346
SCX,1726,0.0016756861,0.023843931,0.0223988439306358
SNHG3,1727,0.0016731885,0.023121387,0.0202312138728323
MOGAT1-1,1728,0.0016605025,0.03468208,0.0303468208092485
PTCHD4,1729,0.0016587029,0.039739884,0.0260115606936416
ZNF761,1730,0.0016583756,0.023843931,0.0223988439306358
B4GALNT3,1731,0.001647312,0.033236995,0.0216763005780346
MEP1B,1732,0.0016319569,0.033236995,0.0289017341040462
CFAP107,1733,0.0016275422,0.03034682,0.0209537572254335
PTGER3,1734,0.001627521,0.023121387,0.0180635838150289
BARHL1,1735,0.0016244929,0.01734104,0.0115606936416184
BEGAIN,1736,0.0016165106,0.022398844,0.0216763005780346
SNX33-1,1737,0.001612622,0.025289018,0.0245664739884393
ZNF525,1738,0.0016019174,0.028901733,0.0260115606936416
SLC25A25-AS1,1739,0.0016005636,0.029624278,0.0274566473988439
LINC01994,1740,0.0015979809,0.028179191,0.0216763005780346
DNAAF3,1741,0.0015918968,0.0216763,0.0180635838150289
SMIM18,1742,0.0015869507,0.028901733,0.0267341040462427
ACKR4,1743,0.0015844682,0.023121387,0.0216763005780346
LINC00923,1744,0.0015718773,0.023121387,0.0137283236994219
ZNF419,1745,0.0015716259,0.023121387,0.0223988439306358
LMNB1-DT,1746,0.0015707605,0.02601156,0.0216763005780346
IRF1,1747,0.0015681242,0.018786127,0.0173410404624277
CXCL17,1748,0.0015662179,0.028179191,0.0245664739884393
ASAH2B,1749,0.0015481582,0.031791907,0.0274566473988439
SNCG,1750,0.0015435284,0.023121387,0.0166184971098265
RHOF,1751,0.001541921,0.023121387,0.0223988439306358
SLC12A9-AS1,1752,0.0015409901,0.028179191,0.0274566473988439
LINC01118,1753,0.0015398222,0.027456647,0.0202312138728323
DIRAS3,1754,0.0015388848,0.018063584,0.0151734104046242
ALDH1L1,1755,0.0015351583,0.03034682,0.0289017341040462
PCOLCE2,1756,0.0015268429,0.027456647,0.0231213872832369
ONECUT2,1757,0.0015229483,0.023121387,0.0223988439306358
SMCR8,1758,0.0015219795,0.027456647,0.0267341040462427
NDST4,1759,0.0015161672,0.042630058,0.0317919075144508
ADAMTS16-DT,1760,0.0015155921,0.023843931,0.0166184971098265
LCMT1-AS1,1761,0.0015152204,0.023843931,0.0231213872832369
DLEC1,1762,0.0015105051,0.024566473,0.0216763005780346
MIA,1763,0.0015082686,0.018786127,0.0180635838150289
TENM3-AS1,1764,0.0015059261,0.03034682,0.0252890173410404
IQCJ,1765,0.0015031416,0.02601156,0.0130057803468208
TNFRSF13C,1766,0.001500412,0.023121387,0.0209537572254335
NPAS1,1767,0.0014983222,0.024566473,0.0223988439306358
EPAS1,1768,0.0014949793,0.027456647,0.0195086705202312
H2AC17,1769,0.0014945146,0.035404623,0.01878612716763
OSMR-DT,1770,0.0014934371,0.031791907,0.0245664739884393
SLFN12,1771,0.0014905024,0.019508671,0.0173410404624277
RAPGEF3,1772,0.0014864515,0.018786127,0.0166184971098265
CACNG3,1773,0.0014861381,0.020231213,0.0158959537572254
MFSD5,1774,0.0014840752,0.02601156,0.0260115606936416
SMOC2-1,1775,0.0014801578,0.018063584,0.0158959537572254
EFCAB6-AS1,1776,0.0014783768,0.03034682,0.0216763005780346
KCNV2,1777,0.0014733061,0.022398844,0.0209537572254335
BRINP2,1778,0.0014707199,0.03612717,0.0260115606936416
OVCH1-AS1,1779,0.0014705684,0.029624278,0.0260115606936416
LIMD1-AS1,1780,0.0014656436,0.022398844,0.0216763005780346
LSP1P4,1781,0.0014655687,0.028179191,0.0252890173410404
NPIPA5,1782,0.0014648315,0.022398844,0.0216763005780346
HS3ST3A1,1783,0.0014572748,0.028901733,0.0151734104046242
H2AC20,1784,0.0014548607,0.031791907,0.0252890173410404
SLC6A7,1785,0.0014524008,0.013728323,0.0130057803468208
MMRN2,1786,0.0014518037,0.03034682,0.0267341040462427
AKT1S1,1787,0.0014491092,0.020953758,0.0209537572254335
LINC00402,1788,0.0014484201,0.020953758,0.0158959537572254
SLC5A9,1789,0.0014394401,0.023843931,0.0209537572254335
CDC20B,1790,0.0014386605,0.12716763,0.0101156069364161
LMNTD1,1791,0.0014339531,0.031791907,0.0180635838150289
SMN2,1792,0.0014320982,0.037572253,0.0375722543352601
BMP5,1793,0.0014317825,0.0216763,0.0144508670520231
ASCL2,1794,0.0014296259,0.0216763,0.009393063583815
TTC22,1795,0.001427047,0.033959538,0.0151734104046242
ANKDD1B,1796,0.0014213296,0.025289018,0.0216763005780346
LINC02389,1797,0.0014186533,0.01734104,0.0158959537572254
DLX5,1798,0.0014174355,0.020231213,0.0173410404624277
OTOF,1799,0.0014104217,0.024566473,0.0180635838150289
DRAM1,1800,0.0014071676,0.023121387,0.01878612716763
INHBA,1801,0.001406784,0.014450867,0.0130057803468208
LINC02449,1802,0.0014064467,0.020231213,0.0195086705202312
TAGLN,1803,0.0014058504,0.028179191,0.0115606936416184
SELENBP1,1804,0.0014035165,0.023843931,0.0209537572254335
KCNA2,1805,0.0014034379,0.025289018,0.0223988439306358
CRABP1,1806,0.0014030241,0.04479769,0.0180635838150289
GPT,1807,0.0014010947,0.018786127,0.0180635838150289
TMSB15B,1808,0.0013972665,0.027456647,0.0260115606936416
ADAP2,1809,0.0013938937,0.025289018,0.0231213872832369
LRTM1,1810,0.0013928103,0.020953758,0.0158959537572254
LRRC43,1811,0.0013918118,0.022398844,0.01878612716763
PDZD7,1812,0.0013900057,0.020953758,0.0195086705202312
SLC25A19,1813,0.0013888624,0.023843931,0.0223988439306358
DPYD-AS1,1814,0.0013854204,0.018786127,0.0166184971098265
SLC45A4,1815,0.0013828457,0.029624278,0.0296242774566473
JAKMIP3,1816,0.0013818792,0.024566473,0.0216763005780346
ZBTB24,1817,0.0013796404,0.024566473,0.0231213872832369
LINC02885,1818,0.0013782954,0.022398844,0.0166184971098265
LINC01340,1819,0.0013748516,0.023843931,0.0144508670520231
MARVELD2,1820,0.0013682082,0.020231213,0.01878612716763
UNCX,1821,0.0013625352,0.01734104,0.0166184971098265
C8orf34-AS1,1822,0.0013618249,0.022398844,0.0173410404624277
SAMD10,1823,0.0013540349,0.0216763,0.0216763005780346
SAMD9L,1824,0.001350074,0.02601156,0.0238439306358381
LINC01060,1825,0.001349951,0.025289018,0.0173410404624277
SERPINF1,1826,0.0013466051,0.018063584,0.0166184971098265
DDN-AS1,1827,0.0013465584,0.024566473,0.0238439306358381
S100A11,1828,0.0013460318,0.024566473,0.01878612716763
HAPLN4,1829,0.00134281,0.020953758,0.0180635838150289
SMIM45,1830,0.0013392881,0.018786127,0.0173410404624277
CHRD,1831,0.0013375074,0.020953758,0.0202312138728323
LATS2-AS1,1832,0.0013301175,0.019508671,0.0158959537572254
LMX1B,1833,0.0013294424,0.011560693,0.009393063583815
DDX28,1834,0.0013272675,0.020231213,0.0195086705202312
NTF3,1835,0.0013191223,0.022398844,0.0151734104046242
BRICD5,1836,0.0013132559,0.023843931,0.0231213872832369
VXN,1837,0.0013130675,0.018063584,0.0166184971098265
ZNF517,1838,0.0013113167,0.019508671,0.01878612716763
FLVCR2,1839,0.0013107914,0.02601156,0.0166184971098265
ITCH-AS1,1840,0.0013039599,0.016618498,0.0158959537572254
TSPAN19,1841,0.0013039293,0.022398844,0.0195086705202312
SKOR2,1842,0.0013034153,0.00867052,0.0086705202312138
ARHGAP26-AS1,1843,0.0012995751,0.015895953,0.0137283236994219
PLCE1-AS1,1844,0.0012972907,0.0216763,0.0209537572254335
HOXA3,1845,0.001289545,0.016618498,0.0115606936416184
WNT3A,1846,0.0012813929,0.016618498,0.0130057803468208
LINC01830,1847,0.0012770991,0.023843931,0.0151734104046242
KCNQ4,1848,0.0012770955,0.018063584,0.0166184971098265
CCDC178,1849,0.0012767214,0.028179191,0.0180635838150289
VSTM2A,1850,0.001272007,0.020953758,0.01878612716763
PRSS48,1851,0.0012654148,0.0216763,0.01878612716763
CREB3L1,1852,0.0012618635,0.01734104,0.0158959537572254
RNF157-AS1,1853,0.0012613152,0.022398844,0.0216763005780346
LRRC46,1854,0.0012592344,0.026734104,0.0166184971098265
CCDC162P,1855,0.0012544846,0.02601156,0.0216763005780346
SH3BP5-AS1,1856,0.0012542472,0.016618498,0.0166184971098265
IGF1,1857,0.0012513115,0.01300578,0.0130057803468208
TFF3,1858,0.0012510086,0.015895953,0.0079479768786127
NEUROG2-AS1,1859,0.0012467259,0.033236995,0.0180635838150289
LPAR3,1860,0.001240781,0.027456647,0.0158959537572254
C10orf105,1861,0.0012405864,0.0216763,0.01878612716763
FAM186A,1862,0.0012404195,0.027456647,0.0238439306358381
MELTF,1863,0.0012388586,0.018063584,0.0173410404624277
LINC01995,1864,0.0012352862,0.020953758,0.0202312138728323
FGF17,1865,0.0012349902,0.015895953,0.0144508670520231
LYPLAL1-DT-1,1866,0.0012304065,0.02601156,0.0173410404624277
ST8SIA6,1867,0.0012287796,0.01517341,0.0137283236994219
PCYT1B-AS1,1868,0.0012213377,0.018786127,0.0158959537572254
RBP5,1869,0.0012199417,0.018063584,0.0166184971098265
CPNE7,1870,0.0012172121,0.01734104,0.0151734104046242
LINC00504,1871,0.0012164458,0.020953758,0.01878612716763
PNOC,1872,0.0012150184,0.018063584,0.0158959537572254
HPSE2,1873,0.0012104065,0.018786127,0.0166184971098265
GDPD3,1874,0.0012098128,0.020231213,0.0202312138728323
IFT70A,1875,0.0012064035,0.023121387,0.0209537572254335
IL12A-AS1,1876,0.0012054561,0.023121387,0.01878612716763
WNT9B,1877,0.001203057,0.01734104,0.0158959537572254
TAC1,1878,0.0011883628,0.01517341,0.0137283236994219
SRRM5,1879,0.0011874117,0.020231213,0.0173410404624277
LINC01483,1880,0.0011859881,0.023121387,0.0180635838150289
ZNF836,1881,0.0011746273,0.023121387,0.0223988439306358
CIART,1882,0.0011736038,0.023121387,0.0173410404624277
LINC01726,1883,0.0011724192,0.0216763,0.0166184971098265
ZC2HC1B,1884,0.0011724087,0.013728323,0.0130057803468208
GREM2,1885,0.0011712769,0.020231213,0.0202312138728323
RASEF,1886,0.0011676506,0.018786127,0.0158959537572254
PM20D1,1887,0.0011672144,0.020953758,0.0180635838150289
PHYHIP,1888,0.0011661771,0.015895953,0.0158959537572254
OR2A1-AS1,1889,0.0011651454,0.024566473,0.0231213872832369
AGBL2,1890,0.0011647763,0.018063584,0.0144508670520231
COL4A4,1891,0.0011637355,0.01300578,0.0122832369942196
MAFK,1892,0.0011587255,0.018063584,0.0173410404624277
