gene,ko_l2_mean,ko_centroid_shift,mean_expr,frac_expr,rank,t0_tag
LINC01495,0.00017930199,0.00015331095,0.0020437955,0.0017518248175182481,2803,t70d_RG
LINC02884,0.0001792522,0.00015504405,0.0035036497,0.0011678832116788322,2804,t70d_RG
PCDHGA3,0.00017918144,0.00014652101,0.0023357663,0.0023357664233576644,2805,t70d_RG
LINC02730,0.0001790164,0.00014324814,0.003211679,0.002627737226277372,2806,t70d_RG
C1orf162,0.00017862533,0.00015226293,0.0020437955,0.0020437956204379564,2807,t70d_RG
GTSCR1,0.00017852,0.00016376992,0.0020437955,0.0017518248175182481,2808,t70d_RG
LHFPL1,0.00017808678,0.00015594497,0.0020437955,0.00145985401459854,2809,t70d_RG
ANKRD36BP2,0.00017766624,0.00014148236,0.002919708,0.002627737226277372,2810,t70d_RG
TRDN-AS1,0.00017752641,0.00015124396,0.0020437955,0.0020437956204379564,2811,t70d_RG
RGPD3,0.00017718463,0.00014595942,0.0020437955,0.0020437956204379564,2812,t70d_RG
CYP2G1P,0.00017718319,0.00014912075,0.002919708,0.0023357664233576644,2813,t70d_RG
LINC00111,0.00017696826,0.0001569466,0.0020437955,0.0020437956204379564,2814,t70d_RG
PPIAP72,0.00017689964,0.00014481106,0.003211679,0.003211678832116788,2815,t70d_RG
SDAD1-AS1,0.00017668994,0.0001303847,0.003211679,0.003211678832116788,2816,t70d_RG
TPPP2,0.00017643027,0.00015910852,0.0035036497,0.0023357664233576644,2817,t70d_RG
LINC02298,0.00017594648,0.00015579269,0.0017518249,0.0017518248175182481,2818,t70d_RG
MMRN2,0.00017572872,0.00014415654,0.0023357663,0.0023357664233576644,2819,t70d_RG
SEC62-AS1,0.00017550742,0.00014514486,0.0023357663,0.0023357664233576644,2820,t70d_RG
PIWIL3,0.00017534259,0.00015233656,0.0026277371,0.0020437956204379564,2821,t70d_RG
FNDC7,0.00017520833,0.00015443504,0.0023357663,0.0023357664233576644,2822,t70d_RG
RAB13,0.00017518962,0.00014431134,0.0017518249,0.0017518248175182481,2823,t70d_RG
LIMD2,0.0001748103,0.00014225402,0.0017518249,0.0017518248175182481,2824,t70d_RG
LINC02296,0.00017464413,0.00015105992,0.0026277371,0.0020437956204379564,2825,t70d_RG
AJM1,0.00017457416,0.00014054147,0.0020437955,0.0020437956204379564,2826,t70d_RG
ARID3C,0.00017436098,0.00015883187,0.002919708,0.00291970802919708,2827,t70d_RG
LINC02046,0.00017404393,0.00013830402,0.002919708,0.0023357664233576644,2828,t70d_RG
LINC02405,0.00017383033,0.00014204983,0.002919708,0.0020437956204379564,2829,t70d_RG
PRODH,0.00017376951,0.00014373304,0.0023357663,0.0023357664233576644,2830,t70d_RG
IDO2,0.0001732168,0.00014103464,0.0026277371,0.002627737226277372,2831,t70d_RG
MAP4K1,0.00017292239,0.00012774536,0.003211679,0.00291970802919708,2832,t70d_RG
LINC02193,0.00017288912,0.00014652882,0.0020437955,0.0020437956204379564,2833,t70d_RG
ARSI,0.0001727841,0.0001521763,0.0067153284,0.00145985401459854,2834,t70d_RG
TMIGD1,0.00017269155,0.00015343563,0.002919708,0.0020437956204379564,2835,t70d_RG
RET,0.00017251556,0.0001328126,0.0026277371,0.0023357664233576644,2836,t70d_RG
LINC02178,0.0001722854,0.00015459121,0.0023357663,0.0020437956204379564,2837,t70d_RG
ANKRD18DP,0.00017201382,0.00013387503,0.003211679,0.0023357664233576644,2838,t70d_RG
PTGER4,0.00017118342,0.00014397899,0.0020437955,0.0020437956204379564,2839,t70d_RG
LINC00927,0.00017054605,0.00015629698,0.0026277371,0.00145985401459854,2840,t70d_RG
TRPM2-1,0.00017053878,0.00013650165,0.0020437955,0.0017518248175182481,2841,t70d_RG
CD40,0.00017049852,0.0001503249,0.0023357663,0.0020437956204379564,2842,t70d_RG
MIF4GD-DT,0.00017043804,0.00014024896,0.0026277371,0.002627737226277372,2843,t70d_RG
CYS1,0.00017026722,0.00013974772,0.0023357663,0.0020437956204379564,2844,t70d_RG
LINC01967,0.0001701872,0.000110210654,0.0026277371,0.002627737226277372,2845,t70d_RG
LAMP3,0.00016982794,0.00013925588,0.0020437955,0.0020437956204379564,2846,t70d_RG
LINC02749,0.00016970301,0.00013994971,0.0035036497,0.003211678832116788,2847,t70d_RG
LOXHD1,0.00016939621,0.00014909479,0.0020437955,0.0017518248175182481,2848,t70d_RG
AHNAK2,0.0001689772,0.00012873422,0.0017518249,0.0017518248175182481,2849,t70d_RG
SKOR2,0.00016816902,0.00014172497,0.001459854,0.00145985401459854,2850,t70d_RG
BAALC-AS2,0.00016768526,0.00012924487,0.0026277371,0.0023357664233576644,2851,t70d_RG
CCR6,0.00016738722,0.00015377814,0.0023357663,0.00145985401459854,2852,t70d_RG
TOMM20L,0.00016689715,0.00014346426,0.0023357663,0.0017518248175182481,2853,t70d_RG
MILR1,0.0001665651,0.00014810005,0.0023357663,0.0023357664233576644,2854,t70d_RG
LINC01054,0.00016614383,0.00013958073,0.003211679,0.0020437956204379564,2855,t70d_RG
MAP4K5,0.00016602606,0.00014742426,0.0046715327,0.0011678832116788322,2856,t70d_RG
TMPRSS6,0.00016583863,0.00011968549,0.0037956205,0.0020437956204379564,2857,t70d_RG
PMS2P5,0.00016575778,0.00013827467,0.0023357663,0.0023357664233576644,2858,t70d_RG
ITGB2,0.00016494686,0.00013961924,0.0017518249,0.0017518248175182481,2859,t70d_RG
SNRK-AS1,0.00016449491,0.00013707175,0.0020437955,0.0020437956204379564,2860,t70d_RG
LINC01445,0.0001643714,0.00013251879,0.0023357663,0.0020437956204379564,2861,t70d_RG
CPSF4L,0.00016412053,0.0001431815,0.0026277371,0.0020437956204379564,2862,t70d_RG
PIEZO1,0.00016341239,0.00013533447,0.0020437955,0.0020437956204379564,2863,t70d_RG
LINC01814,0.0001633766,0.00013147107,0.0023357663,0.0020437956204379564,2864,t70d_RG
ONECUT3,0.00016287292,0.00014582777,0.0011678832,0.0011678832116788322,2865,t70d_RG
INSRR,0.00016267372,0.0001445865,0.0023357663,0.0017518248175182481,2866,t70d_RG
NFILZ,0.00016247269,0.00013937094,0.0026277371,0.0011678832116788322,2867,t70d_RG
KCNU1,0.00016229298,0.0001342655,0.0023357663,0.0023357664233576644,2868,t70d_RG
ARHGAP11B,0.00016228233,0.00014705988,0.0011678832,0.0011678832116788322,2869,t70d_RG
LVRN,0.00016221643,0.0001340128,0.0020437955,0.0017518248175182481,2870,t70d_RG
IFITM3P3,0.00016212367,0.00014020859,0.0026277371,0.002627737226277372,2871,t70d_RG
HSPD1P8,0.00016207017,0.00014876018,0.00087591243,0.0008759124087591241,2872,t70d_RG
LINC02361,0.00016189241,0.00013717494,0.0020437955,0.0020437956204379564,2873,t70d_RG
SULT6B1,0.00016184017,0.00013602148,0.0023357663,0.0023357664233576644,2874,t70d_RG
LINC00689,0.00016177342,0.00014607153,0.001459854,0.00145985401459854,2875,t70d_RG
CISTR,0.00016169438,0.00013991138,0.0017518249,0.0017518248175182481,2876,t70d_RG
KRT23,0.00016132931,0.00014531617,0.0026277371,0.0023357664233576644,2877,t70d_RG
PLEKHG7,0.00016126745,0.00014097827,0.0020437955,0.0020437956204379564,2878,t70d_RG
LINC01276,0.00016097889,0.00014113929,0.0017518249,0.0017518248175182481,2879,t70d_RG
BIN2,0.00016090875,0.00011924984,0.0026277371,0.002627737226277372,2880,t70d_RG
MNX1,0.0001604141,0.00013780943,0.0017518249,0.0017518248175182481,2881,t70d_RG
LINC01490,0.00016008438,0.00014767912,0.0023357663,0.00145985401459854,2882,t70d_RG
CHRNA10,0.00015975474,0.00013403072,0.0026277371,0.002627737226277372,2883,t70d_RG
HCG20,0.00015953483,0.0001368239,0.0023357663,0.00145985401459854,2884,t70d_RG
CILP,0.00015918055,0.00012527325,0.002919708,0.002627737226277372,2885,t70d_RG
LINC02460,0.00015914469,0.0001319924,0.0037956205,0.0023357664233576644,2886,t70d_RG
FNDC10,0.00015888448,0.00013221473,0.0020437955,0.0020437956204379564,2887,t70d_RG
LINC02506,0.00015876946,0.00012632062,0.0026277371,0.0023357664233576644,2888,t70d_RG
CELA2A,0.00015832424,0.00013210613,0.0023357663,0.0023357664233576644,2889,t70d_RG
SRGAP3-AS4,0.00015827527,0.0001226733,0.0026277371,0.002627737226277372,2890,t70d_RG
HCK,0.00015794957,0.000109147215,0.002919708,0.0023357664233576644,2891,t70d_RG
EVI2A,0.00015788621,0.00013367183,0.0020437955,0.0020437956204379564,2892,t70d_RG
WASH9P,0.00015784198,0.00011284062,0.002919708,0.00291970802919708,2893,t70d_RG
RPL10P19,0.00015736859,0.00013279365,0.0026277371,0.0023357664233576644,2894,t70d_RG
ATAD3C,0.00015736654,0.00013034011,0.0020437955,0.0020437956204379564,2895,t70d_RG
HTR5BP,0.00015731338,0.00012983523,0.0026277371,0.0023357664233576644,2896,t70d_RG
LY86,0.00015707381,0.00013089136,0.0023357663,0.0023357664233576644,2897,t70d_RG
TBX18,0.00015674884,0.00013135803,0.0026277371,0.0023357664233576644,2898,t70d_RG
GNAI2-1,0.00015671348,0.00014688385,0.0011678832,0.0011678832116788322,2899,t70d_RG
LINC01525,0.00015616712,0.00013331445,0.0020437955,0.0020437956204379564,2900,t70d_RG
SPDYE19P,0.00015605008,0.00012612733,0.0023357663,0.0023357664233576644,2901,t70d_RG
C10orf105,0.00015599042,0.00013774692,0.0020437955,0.0017518248175182481,2902,t70d_RG
TH,0.00015597818,0.00014411581,0.0011678832,0.0011678832116788322,2903,t70d_RG
LINC01982,0.00015565698,0.00013161599,0.0023357663,0.0020437956204379564,2904,t70d_RG
TUBA4B,0.00015509162,0.0001343657,0.0035036497,0.0020437956204379564,2905,t70d_RG
RHBG,0.00015438712,0.00013940493,0.0017518249,0.0017518248175182481,2906,t70d_RG
SPI1,0.00015402348,0.00012266335,0.0020437955,0.0020437956204379564,2907,t70d_RG
FCER1G,0.00015362597,0.00013503902,0.0020437955,0.0020437956204379564,2908,t70d_RG
ETNPPL,0.00015344116,0.00012753223,0.0017518249,0.0017518248175182481,2909,t70d_RG
ELF4,0.00015318477,0.0001286603,0.0020437955,0.0020437956204379564,2910,t70d_RG
LRRC38,0.00015265986,0.00012013878,0.0026277371,0.0023357664233576644,2911,t70d_RG
CLEC9A,0.0001526325,0.00013381192,0.0017518249,0.00145985401459854,2912,t70d_RG
GATA3-AS1,0.00015256586,0.00014021482,0.00087591243,0.0008759124087591241,2913,t70d_RG
OR51E2,0.00015254045,0.00013619168,0.0020437955,0.0020437956204379564,2914,t70d_RG
NOTO,0.0001525288,0.000134156,0.0026277371,0.0011678832116788322,2915,t70d_RG
CDA,0.00015245724,0.00013840487,0.0020437955,0.0017518248175182481,2916,t70d_RG
DAND5,0.00015242172,0.00012313807,0.0026277371,0.0023357664233576644,2917,t70d_RG
MATK,0.00015241664,0.00012191827,0.0020437955,0.0020437956204379564,2918,t70d_RG
LINC02624,0.000152363,0.0001304968,0.002919708,0.0020437956204379564,2919,t70d_RG
FLJ40288,0.00015222786,0.00012805618,0.0023357663,0.0023357664233576644,2920,t70d_RG
MOBP,0.0001515796,0.00013309425,0.0020437955,0.0020437956204379564,2921,t70d_RG
GGCTP1,0.00015014649,0.00012489028,0.0026277371,0.0023357664233576644,2922,t70d_RG
HTR3E,0.00015010782,0.00012574646,0.0020437955,0.0020437956204379564,2923,t70d_RG
UNCX,0.00014993142,0.00012733728,0.001459854,0.00145985401459854,2924,t70d_RG
RUFY4,0.00014990689,0.0001238488,0.002919708,0.0017518248175182481,2925,t70d_RG
AGAP7P,0.00014986568,0.000120424585,0.0026277371,0.002627737226277372,2926,t70d_RG
TAL1,0.00014978045,0.00013329479,0.00087591243,0.0008759124087591241,2927,t70d_RG
CYP3A4,0.00014964676,0.0001222535,0.0026277371,0.0020437956204379564,2928,t70d_RG
LINC00681,0.00014885483,0.00012220223,0.0026277371,0.002627737226277372,2929,t70d_RG
LINC01622,0.00014857251,0.00012809334,0.0020437955,0.0020437956204379564,2930,t70d_RG
RNU6-1324P,0.00014836495,0.000121954065,0.0020437955,0.0020437956204379564,2931,t70d_RG
LINC00692,0.00014834575,0.00011583556,0.0026277371,0.002627737226277372,2932,t70d_RG
CCNP,0.0001482082,0.00012771804,0.0017518249,0.0011678832116788322,2933,t70d_RG
TNIP3,0.00014756864,0.00012769921,0.0020437955,0.0017518248175182481,2934,t70d_RG
LINC01763,0.00014711695,0.0001325984,0.001459854,0.00145985401459854,2935,t70d_RG
MGAT4D,0.00014675106,0.00012623663,0.0026277371,0.002627737226277372,2936,t70d_RG
ZNF503,0.00014654218,0.00012793507,0.0011678832,0.0011678832116788322,2937,t70d_RG
RNF207,0.00014649256,0.00012914848,0.0011678832,0.0011678832116788322,2938,t70d_RG
AATBC,0.00014648147,0.00012666802,0.0023357663,0.0023357664233576644,2939,t70d_RG
TXNDC8,0.00014608413,0.000117842515,0.0017518249,0.00145985401459854,2940,t70d_RG
TMEM176B,0.00014588366,0.000117025505,0.0017518249,0.0017518248175182481,2941,t70d_RG
PTF1A,0.00014564727,0.00012522921,0.0011678832,0.0011678832116788322,2942,t70d_RG
ELMO3,0.00014562113,0.0001202005,0.0017518249,0.0017518248175182481,2943,t70d_RG
CD248,0.00014561713,0.00013089633,0.0020437955,0.0020437956204379564,2944,t70d_RG
TGM2,0.00014552953,0.000121799225,0.0020437955,0.0020437956204379564,2945,t70d_RG
EGR4,0.00014535511,0.00012218297,0.0020437955,0.0020437956204379564,2946,t70d_RG
HIC1,0.00014530515,0.00012925966,0.001459854,0.00145985401459854,2947,t70d_RG
LINC02604,0.00014496771,0.0001221274,0.0020437955,0.0020437956204379564,2948,t70d_RG
LINC01094,0.000144833,0.0001225891,0.0023357663,0.0020437956204379564,2949,t70d_RG
TMEM238L,0.00014471402,0.00012384061,0.0023357663,0.0020437956204379564,2950,t70d_RG
MT1G,0.00014468202,0.0001331101,0.0011678832,0.0008759124087591241,2951,t70d_RG
MROH3P,0.00014462194,0.00012245621,0.0020437955,0.0017518248175182481,2952,t70d_RG
RASD2,0.00014457616,0.00011521538,0.001459854,0.00145985401459854,2953,t70d_RG
CSF1R,0.00014452326,0.00012668593,0.0017518249,0.0017518248175182481,2954,t70d_RG
ETV3L,0.00014411547,0.00012127985,0.0017518249,0.0017518248175182481,2955,t70d_RG
CLDN10-AS1,0.0001439729,0.0001235702,0.0020437955,0.0020437956204379564,2956,t70d_RG
EGILA,0.00014385613,0.00012574672,0.0020437955,0.0020437956204379564,2957,t70d_RG
HLA-DRA,0.00014370757,0.00012277473,0.0017518249,0.0017518248175182481,2958,t70d_RG
GPR176-DT,0.00014330198,0.000109729845,0.0026277371,0.002627737226277372,2959,t70d_RG
ODAD2P1,0.00014263492,9.805301e-05,0.0026277371,0.0023357664233576644,2960,t70d_RG
PCARE,0.00014262357,0.00011732645,0.0023357663,0.0023357664233576644,2961,t70d_RG
PTP4A2P2,0.00014256696,0.00012132522,0.002919708,0.002627737226277372,2962,t70d_RG
PIWIL1,0.00014249292,0.00012932105,0.0017518249,0.0011678832116788322,2963,t70d_RG
LINC01242,0.00014228272,0.00011281375,0.0020437955,0.0020437956204379564,2964,t70d_RG
CAPN14,0.00014195016,0.00011775159,0.0017518249,0.00145985401459854,2965,t70d_RG
LINC02718,0.00014184305,0.00012612477,0.0020437955,0.0011678832116788322,2966,t70d_RG
MIR663AHG,0.00014164385,0.000113993236,0.0020437955,0.0020437956204379564,2967,t70d_RG
BTN3A3-1,0.00014156777,0.00011154056,0.002919708,0.0020437956204379564,2968,t70d_RG
LINC01509,0.0001414247,0.000117547905,0.0023357663,0.0020437956204379564,2969,t70d_RG
LCK,0.00014105903,0.00011679825,0.0026277371,0.0017518248175182481,2970,t70d_RG
ARHGEF16,0.00014097331,0.00012226636,0.0017518249,0.0017518248175182481,2971,t70d_RG
SLC35G5,0.00014095622,0.000120576195,0.0017518249,0.0017518248175182481,2972,t70d_RG
NPAS4,0.00014094384,0.00011932888,0.0017518249,0.0017518248175182481,2973,t70d_RG
ZSCAN26,0.00014050052,0.00010219369,0.0017518249,0.0017518248175182481,2974,t70d_RG
ADAM33,0.0001404276,0.000119110766,0.0023357663,0.0008759124087591241,2975,t70d_RG
LINC02857,0.0001403988,0.00012507886,0.0020437955,0.0020437956204379564,2976,t70d_RG
TEX43,0.00014016958,0.00012584505,0.0017518249,0.00145985401459854,2977,t70d_RG
TMEM63C,0.00014007757,9.1288784e-05,0.0017518249,0.0017518248175182481,2978,t70d_RG
C2CD4D-AS1,0.00013986474,0.00012025307,0.0023357663,0.0011678832116788322,2979,t70d_RG
TMEM71,0.00013933961,0.000107353415,0.0023357663,0.0023357664233576644,2980,t70d_RG
MRTFA,0.00013890014,0.0001227099,0.0011678832,0.0011678832116788322,2981,t70d_RG
ARRDC5,0.00013867953,0.000110780915,0.0026277371,0.002627737226277372,2982,t70d_RG
LASTR,0.00013822487,0.00012511962,0.0020437955,0.0020437956204379564,2983,t70d_RG
LINC01210,0.00013815737,0.00012238338,0.00087591243,0.0008759124087591241,2984,t70d_RG
ANKRD62,0.00013749584,0.000111328976,0.0023357663,0.0023357664233576644,2985,t70d_RG
FAM209B,0.00013739833,0.000113484195,0.0020437955,0.0020437956204379564,2986,t70d_RG
ALX4,0.00013722964,0.00012066734,0.0017518249,0.00145985401459854,2987,t70d_RG
PGR-AS1,0.00013715822,0.00011482394,0.0020437955,0.0020437956204379564,2988,t70d_RG
LINC00836,0.00013713707,0.00011934664,0.0020437955,0.0017518248175182481,2989,t70d_RG
CPA4-1,0.00013603363,0.00010566683,0.0020437955,0.0017518248175182481,2990,t70d_RG
LINC02734,0.00013558852,0.00010689908,0.0026277371,0.0017518248175182481,2991,t70d_RG
LINC02519,0.000135302,0.00010903052,0.0026277371,0.002627737226277372,2992,t70d_RG
CSNKA2IP,0.0001346486,0.000104445935,0.0020437955,0.0020437956204379564,2993,t70d_RG
CRHBP,0.00013414913,9.540891e-05,0.0017518249,0.0017518248175182481,2994,t70d_RG
ESRP1,0.00013387325,0.0001157494,0.0017518249,0.00145985401459854,2995,t70d_RG
PDE6A,0.0001337922,0.00010887887,0.001459854,0.00145985401459854,2996,t70d_RG
APOB,0.00013377026,0.00012298186,0.001459854,0.0011678832116788322,2997,t70d_RG
LINC02466,0.00013351868,0.00011370644,0.0020437955,0.0020437956204379564,2998,t70d_RG
RNA5SP343,0.0001335052,0.0001217234,0.001459854,0.0011678832116788322,2999,t70d_RG
TEMN3-AS1,0.00013316129,0.000116823336,0.0026277371,0.0017518248175182481,3000,t70d_RG
ULK4P2,0.000133115,0.00011607388,0.0020437955,0.0020437956204379564,3001,t70d_RG
LINC02096,0.00013304639,0.00011306165,0.0020437955,0.0020437956204379564,3002,t70d_RG
CYP2E1,0.00013281242,0.00010368437,0.001459854,0.00145985401459854,3003,t70d_RG
FAM110C,0.00013192488,0.00011314359,0.0017518249,0.00145985401459854,3004,t70d_RG
LINC02432,0.00013178366,0.00011596215,0.0017518249,0.0017518248175182481,3005,t70d_RG
CCKBR,0.00013125301,0.000106759355,0.0017518249,0.0017518248175182481,3006,t70d_RG
KCNE3,0.00013122031,0.00010445869,0.0020437955,0.0020437956204379564,3007,t70d_RG
LINC00331,0.00013118691,0.00011946324,0.001459854,0.0011678832116788322,3008,t70d_RG
FAM151A,0.00013093403,0.00011375981,0.0023357663,0.0020437956204379564,3009,t70d_RG
BCRP3,0.00013086754,9.916184e-05,0.0026277371,0.0023357664233576644,3010,t70d_RG
SPECC1P1,0.00013084307,0.00011172145,0.0017518249,0.00145985401459854,3011,t70d_RG
LINC02733,0.00013084195,0.00010807089,0.0026277371,0.0023357664233576644,3012,t70d_RG
MLANA,0.00013067629,9.9790224e-05,0.0017518249,0.0017518248175182481,3013,t70d_RG
LINC01082,0.00013025627,0.00011411353,0.0023357663,0.0023357664233576644,3014,t70d_RG
CHRNG,0.00013008445,0.00010564221,0.0017518249,0.0017518248175182481,3015,t70d_RG
LINC02309,0.0001300785,0.00011107318,0.002919708,0.0017518248175182481,3016,t70d_RG
BOLA2P3,0.00012981145,0.00011315512,0.0017518249,0.0017518248175182481,3017,t70d_RG
BPIFB9P,0.0001297509,0.0001157476,0.001459854,0.00145985401459854,3018,t70d_RG
ERFL,0.00012946609,0.00011441936,0.001459854,0.00145985401459854,3019,t70d_RG
HMGB1P45,0.00012946366,0.000110232795,0.003211679,0.003211678832116788,3020,t70d_RG
LINC01637,0.00012923041,0.00011159079,0.0020437955,0.00145985401459854,3021,t70d_RG
PTRH2-1,0.00012908172,0.00010712978,0.0011678832,0.0011678832116788322,3022,t70d_RG
LINC01682,0.00012898812,0.00011059645,0.0026277371,0.0011678832116788322,3023,t70d_RG
MLPH,0.00012862447,0.00011169749,0.0017518249,0.0017518248175182481,3024,t70d_RG
RPS4XP2,0.00012832992,0.0001026351,0.0020437955,0.0017518248175182481,3025,t70d_RG
UCKL1-AS1,0.00012810696,8.8000794e-05,0.0023357663,0.0023357664233576644,3026,t70d_RG
JAKMIP1-DT,0.00012795739,9.939606e-05,0.0020437955,0.0017518248175182481,3027,t70d_RG
SCN2B,0.00012761487,0.000102396654,0.001459854,0.0011678832116788322,3028,t70d_RG
LHX6,0.00012754695,0.00010208647,0.001459854,0.0011678832116788322,3029,t70d_RG
SMPDL3B,0.00012728304,0.00010015955,0.0026277371,0.0020437956204379564,3030,t70d_RG
GDNF-1,0.0001271122,0.000104718776,0.001459854,0.00145985401459854,3031,t70d_RG
LINC02877,0.0001270292,0.000100201,0.0026277371,0.0023357664233576644,3032,t70d_RG
LINC02668,0.00012695613,0.00011267919,0.0017518249,0.0017518248175182481,3033,t70d_RG
VTRNA2-1,0.00012666846,0.000113234535,0.0020437955,0.0020437956204379564,3034,t70d_RG
WWOX-AS1,0.00012666518,0.00011193006,0.001459854,0.00145985401459854,3035,t70d_RG
CD38,0.00012661988,8.886687e-05,0.0017518249,0.0017518248175182481,3036,t70d_RG
HPX,0.0001266104,9.650488e-05,0.0020437955,0.0017518248175182481,3037,t70d_RG
MUC1,0.00012653923,0.00010801437,0.0020437955,0.0020437956204379564,3038,t70d_RG
IFIT6P,0.00012636253,0.00010769333,0.0017518249,0.0017518248175182481,3039,t70d_RG
UVRAG-DT,0.0001260432,0.00010401304,0.0017518249,0.00145985401459854,3040,t70d_RG
ACE,0.00012588176,9.978011e-05,0.0023357663,0.0017518248175182481,3041,t70d_RG
MBD3L1,0.00012553784,0.00011169133,0.0017518249,0.0017518248175182481,3042,t70d_RG
FAM153B,0.0001254653,9.975993e-05,0.001459854,0.00145985401459854,3043,t70d_RG
A4GALT,0.00012538098,0.000113012735,0.0017518249,0.00145985401459854,3044,t70d_RG
FLJ13224,0.00012534669,9.697265e-05,0.0026277371,0.0023357664233576644,3045,t70d_RG
NDUFV2P1,0.00012517582,0.00010865638,0.0020437955,0.0020437956204379564,3046,t70d_RG
LINC02520,0.00012500612,0.00011103871,0.0017518249,0.00145985401459854,3047,t70d_RG
CACNG6,0.00012496572,0.000104722436,0.0017518249,0.0017518248175182481,3048,t70d_RG
PCDHGA12,0.00012470836,0.00010802678,0.0017518249,0.0017518248175182481,3049,t70d_RG
