gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
GBX2,1592,0.0012776373,0.011094891,0.0102189781021897
MAN2A2,1593,0.0012752174,0.021313868,0.0207299270072992
MYO18A,1594,0.0012696914,0.019854015,0.018978102189781
FSTL4,1595,0.0012693232,0.016934307,0.0131386861313868
RBM43,1596,0.0012691325,0.01810219,0.0175182481751824
LINC02899,1597,0.0012671571,0.025109489,0.0157664233576642
ZNF208,1598,0.0012667025,0.015182482,0.0128467153284671
SH3BP2,1599,0.0012645845,0.019270074,0.0192700729927007
MORN5,1600,0.0012628395,0.016642336,0.0140145985401459
SLC1A3-AS1,1601,0.0012560817,0.01459854,0.0143065693430656
F11-AS1,1602,0.0012555377,0.012846716,0.0102189781021897
SNX33-1,1603,0.0012552355,0.013430657,0.0134306569343065
RBPMS2,1604,0.0012548589,0.01868613,0.0181021897810218
CD36,1605,0.0012531565,0.02189781,0.0131386861313868
WNT9B,1606,0.0012501983,0.014890511,0.0137226277372262
ZNF853,1607,0.0012479648,0.016058395,0.0154744525547445
ANAPC1P2,1608,0.0012432508,0.01810219,0.0181021897810218
ANKRD18A,1609,0.0012401881,0.020729927,0.018978102189781
BHLHE40,1610,0.0012393803,0.013138686,0.0128467153284671
FXYD7,1611,0.0012393792,0.016350364,0.0160583941605839
GTF2IP13,1612,0.001237063,0.012846716,0.011970802919708
GPR50-AS1,1613,0.0012315046,0.013722627,0.0137226277372262
H3C4,1614,0.0012231561,0.01868613,0.016934306569343
NCOA7-AS1,1615,0.0012206528,0.015766423,0.0131386861313868
MAGED4B,1616,0.0012193167,0.018394161,0.0183941605839416
LINC02069,1617,0.0012164586,0.019270074,0.0148905109489051
CCDC13-AS1,1618,0.0012150856,0.023649635,0.0105109489051094
COBL,1619,0.0012110011,0.017518248,0.0125547445255474
SERPINE3,1620,0.0012088148,0.013722627,0.011970802919708
LCAT,1621,0.0012072407,0.01459854,0.0122627737226277
B4GALNT3,1622,0.0012048653,0.020145986,0.0151824817518248
LINC00923,1623,0.0012027863,0.012846716,0.0096350364963503
CBLN4,1624,0.0012026465,0.011678832,0.0105109489051094
STARD13-AS,1625,0.0012003817,0.015766423,0.0140145985401459
ATP8B5P,1626,0.0011994226,0.012846716,0.0113868613138686
BRINP1,1627,0.0011992698,0.022773722,0.0172262773722627
ADORA2A-AS1,1628,0.0011982663,0.013722627,0.011970802919708
LINC00290,1629,0.001195496,0.011386861,0.0093430656934306
FGF7,1630,0.0011902094,0.018394161,0.0137226277372262
GNAS-AS1,1631,0.0011857298,0.01868613,0.0163503649635036
LINC01340,1632,0.0011854597,0.012262774,0.011970802919708
BBOX1,1633,0.0011838782,0.012554744,0.0093430656934306
ACOXL,1634,0.0011768696,0.013430657,0.0102189781021897
DNAJC14,1635,0.0011758667,0.013722627,0.0128467153284671
LINC01933,1636,0.0011755677,0.016350364,0.0137226277372262
GFRA1,1637,0.0011754538,0.018978102,0.0143065693430656
FAM186A,1638,0.0011753335,0.017226277,0.0145985401459854
NR2E3,1639,0.001171471,0.016350364,0.0134306569343065
DDX19B,1640,0.0011708076,0.014890511,0.0148905109489051
LINC01841,1641,0.0011663503,0.013430657,0.0096350364963503
PDE6C,1642,0.0011637798,0.013138686,0.0125547445255474
OPRM1,1643,0.0011615985,0.012846716,0.0108029197080291
LACTB2-AS1,1644,0.0011607613,0.013430657,0.0128467153284671
LMOD3,1645,0.0011562491,0.012846716,0.0125547445255474
C16orf96,1646,0.0011540606,0.014014599,0.011970802919708
DMBX1,1647,0.0011523027,0.01080292,0.0087591240875912
SBNO2,1648,0.0011508238,0.020437956,0.0186861313868613
PRSS3,1649,0.0011507373,0.014890511,0.0131386861313868
ADRA1D,1650,0.0011439145,0.018394161,0.0125547445255474
MEIS1-AS2,1651,0.0011427437,0.016058395,0.0134306569343065
ENTR1,1652,0.0011416948,0.025985401,0.0233576642335766
VSIG10L,1653,0.0011402752,0.0143065695,0.0140145985401459
DGAT1,1654,0.0011339366,0.01810219,0.0175182481751824
LIMD1-AS1,1655,0.0011333108,0.016350364,0.0110948905109489
DRP2,1656,0.0011315848,0.01781022,0.0148905109489051
USH1C,1657,0.0011311205,0.011094891,0.0102189781021897
OMA1,1658,0.0011305306,0.013430657,0.0131386861313868
FAM222A,1659,0.0011302135,0.01810219,0.0151824817518248
NEUROD4,1660,0.0011280278,0.015474453,0.0110948905109489
DPP4,1661,0.0011251927,0.014014599,0.0113868613138686
TTC41P,1662,0.0011228333,0.01459854,0.0122627737226277
LZTS1-AS1,1663,0.0011207978,0.016350364,0.0122627737226277
PCDH15,1664,0.0011205551,0.022481753,0.016934306569343
NKX2-2,1665,0.0011169259,0.009635037,0.0081751824817518
STC2,1666,0.0011096826,0.012846716,0.0108029197080291
PRMT8,1667,0.0011091913,0.015474453,0.0125547445255474
SAMD15,1668,0.0011076715,0.014014599,0.0137226277372262
LGR5,1669,0.0011061504,0.016350364,0.0122627737226277
SLC15A3,1670,0.0011049957,0.014014599,0.0105109489051094
CEBPD,1671,0.0011045149,0.0143065695,0.0122627737226277
TSC22D1-AS1,1672,0.0011041339,0.013722627,0.0122627737226277
SNTG2,1673,0.0011039635,0.015766423,0.0145985401459854
HDAC4-AS1,1674,0.0010983469,0.014014599,0.0140145985401459
SEL1L2,1675,0.001093244,0.015474453,0.0134306569343065
FDX2,1676,0.0010919573,0.01459854,0.0143065693430656
SEMA7A,1677,0.0010914698,0.014890511,0.0143065693430656
APOL4,1678,0.0010904984,0.009635037,0.0093430656934306
DPYD-AS1,1679,0.0010900432,0.013138686,0.0102189781021897
SLC45A4,1680,0.0010854418,0.019854015,0.0178102189781021
EOMES,1681,0.0010830789,0.007591241,0.0070072992700729
TSPEAR,1682,0.0010813432,0.012846716,0.0067153284671532
DNAAF3,1683,0.0010745203,0.012262774,0.0110948905109489
SNCB,1684,0.0010716075,0.008467154,0.0078832116788321
ITPKB-AS1,1685,0.0010698325,0.011678832,0.0096350364963503
DCDC2,1686,0.0010658967,0.013722627,0.0105109489051094
LYPD6B,1687,0.0010658175,0.014014599,0.0116788321167883
PLA2G4A,1688,0.0010636959,0.0143065695,0.0128467153284671
LMX1B,1689,0.0010599466,0.008467154,0.0052554744525547
FRS3,1690,0.0010544118,0.012554744,0.0116788321167883
CTU1,1691,0.0010542973,0.01459854,0.0140145985401459
DYNC1I1,1692,0.0010534138,0.018394161,0.0166423357664233
POU3F1,1693,0.0010495489,0.017226277,0.0148905109489051
GPRIN3,1694,0.0010486891,0.016934307,0.0134306569343065
VTRNA1-3,1695,0.0010484575,0.0143065695,0.0108029197080291
SPAG5-AS1,1696,0.0010482729,0.016058395,0.0145985401459854
LINC01995,1697,0.0010468881,0.017226277,0.0137226277372262
SIM1,1698,0.0010459626,0.007591241,0.0055474452554744
SMCR8,1699,0.0010455019,0.014890511,0.0148905109489051
OVCH1,1700,0.0010444804,0.01080292,0.00992700729927
SLC24A2,1701,0.001044373,0.016934307,0.0145985401459854
PARM1,1702,0.0010443247,0.015766423,0.0125547445255474
LINC00598,1703,0.0010408916,0.014890511,0.0108029197080291
GCNT4,1704,0.0010405076,0.013138686,0.0116788321167883
LINC01630,1705,0.0010330541,0.0143065695,0.0110948905109489
NPAS2,1706,0.0010318066,0.014890511,0.011970802919708
RN7SL832P,1707,0.0010309806,0.0105109485,0.0078832116788321
GSX1,1708,0.0010304152,0.011678832,0.0084671532846715
COL13A1,1709,0.0010259995,0.01080292,0.0108029197080291
SLC47A1,1710,0.0010246151,0.012846716,0.0125547445255474
SPATA6L,1711,0.0010190422,0.022189781,0.016934306569343
UBAC2-AS1,1712,0.0010185824,0.01459854,0.0143065693430656
HHIPL1,1713,0.0010088738,0.011678832,0.0087591240875912
VENTXP1,1714,0.001008674,0.013430657,0.00992700729927
NLRC5,1715,0.0010071084,0.012554744,0.0093430656934306
ITGB5-AS1,1716,0.0010064796,0.011386861,0.0102189781021897
VWC2L,1717,0.0010056685,0.011386861,0.0102189781021897
TTC22,1718,0.0010026245,0.016350364,0.00992700729927
PSTPIP1,1719,0.0010016402,0.009635037,0.0078832116788321
CALB1,1720,0.0010015337,0.012262774,0.0093430656934306
OTOS,1721,0.0009987815,0.012554744,0.0110948905109489
TPRG1,1722,0.0009984268,0.016350364,0.0134306569343065
ANO1,1723,0.000998396,0.008759124,0.0067153284671532
CPLANE2,1724,0.0009967783,0.009927007,0.0084671532846715
LINC02197,1725,0.0009955092,0.008175182,0.0067153284671532
EN1,1726,0.0009916548,0.00729927,0.0058394160583941
FAM86B1,1727,0.0009886997,0.0143065695,0.0143065693430656
GNG8,1728,0.0009879228,0.0067153284,0.0058394160583941
ANKRD18CP,1729,0.000987605,0.012554744,0.0113868613138686
DISC1FP1,1730,0.0009870125,0.018394161,0.0090510948905109
PERP,1731,0.0009839674,0.012846716,0.0125547445255474
TMEM240,1732,0.0009836464,0.014014599,0.0134306569343065
PNOC,1733,0.0009819099,0.011678832,0.0102189781021897
LINC02885,1734,0.0009815276,0.011386861,0.0096350364963503
CACNG3,1735,0.0009806993,0.009927007,0.0067153284671532
CPOX,1736,0.0009801965,0.012262774,0.0113868613138686
LHX5,1737,0.0009749597,0.013138686,0.0113868613138686
SERPINF1,1738,0.000974791,0.012846716,0.0090510948905109
RAMP3,1739,0.00097475556,0.009927007,0.0090510948905109
STX1B,1740,0.0009737289,0.01459854,0.0137226277372262
PDZD7,1741,0.0009647907,0.012846716,0.0128467153284671
ZNF525,1742,0.0009634967,0.012554744,0.0116788321167883
THORLNC,1743,0.00096075307,0.006423358,0.0064233576642335
FGF8,1744,0.00096056523,0.01080292,0.0058394160583941
WWC3-AS1,1745,0.0009592271,0.012846716,0.0122627737226277
MLIP,1746,0.00095881993,0.012262774,0.00992700729927
C1QL1,1747,0.00095628545,0.009051095,0.0087591240875912
LINC01994,1748,0.0009536302,0.013138686,0.0110948905109489
ZNF774,1749,0.00095239445,0.015766423,0.0151824817518248
PROK2,1750,0.00094643544,0.015474453,0.0148905109489051
B3GALT5,1751,0.00094615883,0.012846716,0.0108029197080291
H2AC4,1752,0.00094221154,0.011970803,0.0116788321167883
TMC4,1753,0.00093400566,0.013430657,0.0108029197080291
NETO1,1754,0.00093128666,0.01810219,0.0128467153284671
C7orf57,1755,0.00092834485,0.011970803,0.0102189781021897
PSG11-AS1,1756,0.00092474086,0.011094891,0.00992700729927
LINC02428,1757,0.00092073454,0.01080292,0.0081751824817518
ACTG1P17,1758,0.00091908267,0.009927007,0.00992700729927
GMPR,1759,0.0009174429,0.008759124,0.0078832116788321
CDC42-AS1,1760,0.00091424666,0.012262774,0.0093430656934306
GSTM1,1761,0.0009126138,0.011094891,0.0105109489051094
NWD1,1762,0.0009122684,0.011386861,0.0087591240875912
PSORS1C1,1763,0.0009086188,0.019270074,0.0087591240875912
ADRA1B,1764,0.00090796076,0.011386861,0.0093430656934306
SMG1P7,1765,0.00090646616,0.012262774,0.0113868613138686
CCK,1766,0.0009034721,0.012846716,0.0078832116788321
S100A11,1767,0.0009017116,0.012262774,0.0108029197080291
MEIKIN,1768,0.00090101786,0.007883212,0.0064233576642335
RAB43,1769,0.00089873414,0.011386861,0.00992700729927
ANXA8,1770,0.0008954971,0.037956204,0.0072992700729927
IDH1-AS1,1771,0.0008949686,0.011386861,0.0113868613138686
NACA4P,1772,0.0008948727,0.014890511,0.0140145985401459
XACT,1773,0.00089468725,0.01459854,0.0110948905109489
CFAP157,1774,0.0008941876,0.013138686,0.0108029197080291
VAX2,1775,0.0008928114,0.009343065,0.0075912408759124
KCNC2,1776,0.0008910703,0.012554744,0.0075912408759124
ARHGAP26-AS1,1777,0.0008879823,0.008759124,0.0075912408759124
KCNK1,1778,0.0008873627,0.010218978,0.0093430656934306
STMND1,1779,0.00088691135,0.009635037,0.0087591240875912
CD109,1780,0.00088449527,0.011678832,0.0096350364963503
CA4,1781,0.0008829973,0.013138686,0.0064233576642335
FBXL22,1782,0.0008820367,0.01080292,0.0105109489051094
LYPD3,1783,0.0008818386,0.010218978,0.0102189781021897
GNRHR2,1784,0.0008817749,0.010218978,0.0096350364963503
FCRLB-1,1785,0.00087833765,0.012846716,0.0108029197080291
TNFRSF13C,1786,0.0008780068,0.010218978,0.0102189781021897
ARHGAP19-SLIT1,1787,0.0008773936,0.014014599,0.0134306569343065
EPOP,1788,0.0008750768,0.010218978,0.0102189781021897
CHRNE,1789,0.0008746027,0.009343065,0.0084671532846715
HS3ST2,1790,0.0008745009,0.010218978,0.0096350364963503
PAMR1,1791,0.0008733414,0.011386861,0.0078832116788321
ERICH3,1792,0.00086727616,0.0143065695,0.0122627737226277
LHX1-DT,1793,0.00086571433,0.010218978,0.0090510948905109
SLA,1794,0.00086272415,0.01080292,0.0108029197080291
LINC01170,1795,0.0008620775,0.012554744,0.011970802919708
LINC01060,1796,0.00086181326,0.009927007,0.0096350364963503
PPEF1,1797,0.000856764,0.012846716,0.0102189781021897
TTR,1798,0.0008557756,0.016350364,0.0055474452554744
RBP5,1799,0.00085547735,0.009343065,0.0087591240875912
WNT8B,1800,0.0008546708,0.009343065,0.0070072992700729
CA10,1801,0.0008534578,0.008175182,0.0072992700729927
XKR5,1802,0.0008518209,0.016058395,0.0093430656934306
BRICD5,1803,0.00084919075,0.01459854,0.0134306569343065
TRH,1804,0.0008469701,0.008467154,0.0067153284671532
LINC02669,1805,0.0008450593,0.0105109485,0.0087591240875912
ESRRB,1806,0.00084376935,0.0105109485,0.0081751824817518
SPX,1807,0.0008422297,0.01080292,0.0093430656934306
SPDYE7P,1808,0.0008382459,0.009051095,0.0090510948905109
LMNTD1,1809,0.00083754945,0.009635037,0.0090510948905109
AGBL2,1810,0.0008371776,0.008759124,0.0078832116788321
FGF19,1811,0.0008322261,0.008467154,0.0052554744525547
SOX2,1812,0.0008283646,0.0067153284,0.0064233576642335
SLITRK6,1813,0.00082629523,0.009343065,0.0081751824817518
C14orf39,1814,0.0008257269,0.007883212,0.0070072992700729
TFAP2A,1815,0.0008247534,0.01781022,0.0061313868613138
SMOC2-1,1816,0.00082437694,0.009051095,0.0084671532846715
LINC01118,1817,0.000822695,0.011970803,0.0102189781021897
ATP10B,1818,0.00082064816,0.012846716,0.0113868613138686
MATN1,1819,0.00081868167,0.016058395,0.004963503649635
ADAP2,1820,0.00081854104,0.012262774,0.0108029197080291
TNKS2-DT,1821,0.00081753597,0.0105109485,0.00992700729927
VIPR2,1822,0.00081524154,0.010218978,0.0075912408759124
IL12A-AS1,1823,0.0008141086,0.01080292,0.0108029197080291
KXD1-AS1,1824,0.0008085361,0.010218978,0.0102189781021897
LINC02254,1825,0.00080600363,0.008759124,0.0061313868613138
NREP-AS1,1826,0.0008051384,0.008175182,0.0075912408759124
RBMS3-AS2,1827,0.000801866,0.007883212,0.0055474452554744
ADCY8-1,1828,0.00080154906,0.009927007,0.0087591240875912
ABCB5,1829,0.00080052816,0.013138686,0.0110948905109489
SLC5A10,1830,0.00079741195,0.011678832,0.0093430656934306
LINC01950,1831,0.0007969526,0.009343065,0.0067153284671532
CHRNA3,1832,0.0007945556,0.007883212,0.0064233576642335
HAPLN4,1833,0.0007933906,0.008175182,0.0078832116788321
DPY19L1P2,1834,0.00079324906,0.0105109485,0.0090510948905109
MICAL2,1835,0.0007930244,0.009343065,0.0078832116788321
TMPRSS15,1836,0.00079265644,0.015182482,0.0081751824817518
LINC02511,1837,0.0007925955,0.009635037,0.0070072992700729
LINC01483,1838,0.00079131994,0.011386861,0.0105109489051094
WFDC1,1839,0.00079095986,0.0143065695,0.0067153284671532
C8orf34,1840,0.0007903703,0.011386861,0.0110948905109489
LINC00943,1841,0.0007902968,0.0067153284,0.0064233576642335
LINC01524,1842,0.00078843127,0.0105109485,0.0090510948905109
DPF3,1843,0.000788173,0.011678832,0.0090510948905109
LINC01640,1844,0.000783713,0.007591241,0.0070072992700729
LINC01934,1845,0.00078283274,0.009051095,0.0072992700729927
PLXDC1,1846,0.00078266684,0.011386861,0.00992700729927
RPGRIP1,1847,0.0007823711,0.009051095,0.0087591240875912
KCNE4,1848,0.00078059616,0.00729927,0.0067153284671532
GAD1,1849,0.0007800151,0.0105109485,0.0102189781021897
CYP1B1,1850,0.00077831047,0.0105109485,0.0087591240875912
CRH,1851,0.00077752385,0.0067153284,0.0052554744525547
ST8SIA6,1852,0.00077681796,0.008175182,0.0078832116788321
ZNF804B,1853,0.0007750158,0.012554744,0.0090510948905109
LINC00499,1854,0.0007721386,0.010218978,0.0081751824817518
EEF1A2,1855,0.0007714152,0.011386861,0.0096350364963503
PCYT1B-AS1,1856,0.00077051495,0.009635037,0.0084671532846715
MCTP2,1857,0.0007690818,0.0070072995,0.0064233576642335
TAP2,1858,0.00076811836,0.007591241,0.0072992700729927
LINC01791,1859,0.0007670074,0.01080292,0.0084671532846715
FLVCR2,1860,0.00076587783,0.009927007,0.0078832116788321
STEAP2-AS1,1861,0.0007613033,0.008467154,0.0072992700729927
PCDHGB6,1862,0.000760857,0.01080292,0.0105109489051094
COL21A1,1863,0.0007600007,0.009051095,0.0070072992700729
SULT2B1,1864,0.00075911137,0.007591241,0.0072992700729927
HAPLN3,1865,0.00075587025,0.0070072995,0.0067153284671532
MORF4L2-AS1,1866,0.00075565424,0.009051095,0.0087591240875912
MYRF,1867,0.00075421314,0.008759124,0.0081751824817518
TMC3,1868,0.0007521005,0.008175182,0.0055474452554744
CCDC153,1869,0.00075137714,0.010218978,0.0093430656934306
CRYGC,1870,0.00075110345,0.009635037,0.0093430656934306
S100A10,1871,0.0007510974,0.0105109485,0.0067153284671532
RAD9B,1872,0.0007505162,0.007883212,0.0075912408759124
NHLH2,1873,0.00074856315,0.011094891,0.0078832116788321
MIR217HG,1874,0.00074792403,0.008175182,0.0067153284671532
LINC01828,1875,0.00074758875,0.008467154,0.0064233576642335
CRABP1,1876,0.0007465173,0.019562043,0.0093430656934306
RASEF,1877,0.00074299006,0.00729927,0.0072992700729927
RHOF,1878,0.00074206654,0.010218978,0.0093430656934306
TEP1,1879,0.00074193446,0.013430657,0.0093430656934306
NKX6-2,1880,0.0007376647,0.011094891,0.0061313868613138
MELTF,1881,0.0007355792,0.007591241,0.0070072992700729
ZNF567-DT,1882,0.00073542545,0.01080292,0.0108029197080291
LINC01145,1883,0.00073140766,0.008759124,0.0084671532846715
EFCAB6-AS1,1884,0.0007263401,0.009635037,0.0090510948905109
ERAP2,1885,0.0007263019,0.009343065,0.0087591240875912
HPSE2,1886,0.00072202965,0.011386861,0.0084671532846715
SMIM18,1887,0.0007204992,0.011094891,0.0102189781021897
INPP5J,1888,0.000716153,0.007883212,0.0078832116788321
C5orf64,1889,0.000715859,0.008175182,0.0067153284671532
STK32A,1890,0.00071517786,0.009927007,0.0078832116788321
LINC02755,1891,0.00071394874,0.009051095,0.0072992700729927
SLC25A25-AS1,1892,0.0007125951,0.011386861,0.0113868613138686
C1QL2,1893,0.0007111544,0.009051095,0.0058394160583941
CDC20B,1894,0.00071046664,0.009343065,0.0072992700729927
ZBTB44-DT,1895,0.00070985727,0.009051095,0.0072992700729927
LINC02725,1896,0.00070803106,0.0105109485,0.0067153284671532
TRPM6,1897,0.0007066866,0.008467154,0.0078832116788321
GDPD3,1898,0.00070627517,0.008175182,0.0081751824817518
VTRNA1-1,1899,0.00070520426,0.0070072995,0.0067153284671532
ONECUT2,1900,0.0007049694,0.010218978,0.0081751824817518
SIM2,1901,0.00070425076,0.009343065,0.0055474452554744
DGKQ,1902,0.00070304173,0.009343065,0.0090510948905109
KCTD19,1903,0.0007030189,0.009927007,0.0087591240875912
LINC01470,1904,0.00070248556,0.011094891,0.00992700729927
C1QL4,1905,0.0007000556,0.007883212,0.0052554744525547
BTNL9,1906,0.0006993401,0.0070072995,0.0070072992700729
FRMPD4,1907,0.00069923414,0.010218978,0.0090510948905109
PRSS51,1908,0.00069853634,0.0067153284,0.0052554744525547
SEZ6L2,1909,0.0006977393,0.012846716,0.0125547445255474
LINC01239,1910,0.00069757015,0.0070072995,0.0058394160583941
KRT18P59,1911,0.0006955898,0.0067153284,0.0055474452554744
SEPTIN4-AS1,1912,0.00069444795,0.008759124,0.0067153284671532
ESPNP,1913,0.0006928564,0.009051095,0.0067153284671532
SERPINE1,1914,0.00069144333,0.013722627,0.0067153284671532
SIX3-AS1,1915,0.0006910693,0.006131387,0.0058394160583941
LINC02613,1916,0.000687336,0.006423358,0.0064233576642335
LINC02019,1917,0.0006869888,0.0105109485,0.0105109489051094
ERICH6,1918,0.0006869297,0.009635037,0.0084671532846715
ST8SIA5,1919,0.0006864799,0.008467154,0.0072992700729927
HPD,1920,0.00068548834,0.007591241,0.0064233576642335
ISL1,1921,0.00068472035,0.0046715327,0.0040875912408759
LINC02788,1922,0.0006821327,0.009051095,0.0075912408759124
ITIH5,1923,0.0006819971,0.00729927,0.0061313868613138
H4C6,1924,0.0006807427,0.009635037,0.0081751824817518
LINC01117,1925,0.0006758261,0.008467154,0.0078832116788321
PCDHGA6,1926,0.00067476055,0.007591241,0.0067153284671532
VAX1,1927,0.0006745458,0.008467154,0.0052554744525547
ZNF517,1928,0.0006738664,0.007591241,0.0075912408759124
GRIN3A,1929,0.0006735246,0.00729927,0.0072992700729927
PTCHD1-AS,1930,0.0006734202,0.008175182,0.0067153284671532
RASGRP2,1931,0.00067153905,0.009051095,0.0087591240875912
LINC02381,1932,0.00067061605,0.0049635037,0.0040875912408759
CLIC6-1,1933,0.0006700796,0.008175182,0.0067153284671532
PDZK1,1934,0.00066803116,0.009051095,0.0084671532846715
LINC01788,1935,0.00066762423,0.007591241,0.0067153284671532
PTPRB,1936,0.0006658046,0.011094891,0.0102189781021897
MYH7B,1937,0.0006629093,0.008175182,0.0070072992700729
TEK,1938,0.000661835,0.007883212,0.0078832116788321
STAB2,1939,0.00066183385,0.008175182,0.0078832116788321
DMKN,1940,0.000658102,0.007591241,0.0072992700729927
SLC28A1,1941,0.000657697,0.010218978,0.00992700729927
RLN1,1942,0.0006575108,0.007883212,0.0075912408759124
ACOT6,1943,0.00065736787,0.006423358,0.0058394160583941
FXYD1,1944,0.0006570408,0.008467154,0.0075912408759124
SSC4D,1945,0.00065635436,0.008175182,0.0075912408759124
MGP,1946,0.0006563448,0.009635037,0.0032116788321167
TNS2,1947,0.0006549767,0.008175182,0.0078832116788321
