gene,pearson_r,pval,padj,abs_r
ATP10B,-0.01588546857237816,0.3526857145081248,0.7131994008878989,0.01588546857237816
GALNT14,0.015865322202444077,0.35329674539579126,0.7141468298419967,0.015865322202444077
PSAPL1,0.0158061683177948,0.3550947213289311,0.7174917937819653,0.0158061683177948
CRB2,0.015797894448041916,0.35534666408253845,0.7177114605875051,0.015797894448041916
ADGRG6,0.01575987972319126,0.3565056766262899,0.7197622665488874,0.01575987972319126
LINC01704,0.015743151307106018,0.3570164548730139,0.7203709833157906,0.015743151307106018
KLHL35,-0.015740590170025826,0.3570946961796895,0.7203709833157906,0.015740590170025826
HM13-AS1,-0.015733372420072556,0.3573152524799762,0.720525847153787,0.015733372420072556
PAK6-1,-0.015724822878837585,0.3575766158803628,0.7207267360872506,0.015724822878837585
ANXA13,-0.015720460563898087,0.35771002018786446,0.7207267360872506,0.015720460563898087
KRTCAP2P1,-0.015716003254055977,0.35784636188087793,0.7207267360872506,0.015716003254055977
COL25A1-DT,0.01569318026304245,0.3585449913329655,0.7218174395702399,0.01569318026304245
RPL21P23,0.015688903629779816,0.35867599771101527,0.7218174395702399,0.015688903629779816
NLGN4Y-AS1,-0.015676485374569893,0.3590565773991793,0.7222932594730178,0.015676485374569893
STX11,0.015670202672481537,0.3592492186763877,0.7223907844251118,0.015670202672481537
TDGF1,0.01565553992986679,0.35969906268437957,0.7226929745682427,0.01565553992986679
TSC22D1-AS1,0.015653591603040695,0.3597588627709402,0.7226929745682427,0.015653591603040695
SLC13A1,0.01565120369195938,0.3598321635497436,0.7226929745682427,0.01565120369195938
SCARA5,0.0156245743855834,0.360650228169914,0.7237165871351773,0.0156245743855834
SOSTDC1,-0.015624367631971836,0.36065658429680686,0.7237165871351773,0.015624367631971836
CFC1,0.015620512887835503,0.36077510170897487,0.7237165871351773,0.015620512887835503
LINC00652,0.015606280416250229,0.3612129027854056,0.7243048642887825,0.015606280416250229
BPIFB1,0.015581133775413036,0.3619872451831554,0.7255672342451167,0.015581133775413036
PLEKHD1,-0.015569287352263927,0.3623523929780517,0.7258100087485011,0.015569287352263927
RNF217-AS1,-0.015567806549370289,0.3623980526618938,0.7258100087485011,0.015567806549370289
LINC02475,-0.01552821509540081,0.3636201671511638,0.7275877551839638,0.01552821509540081
LINC00640,0.01552420575171709,0.36374407165767875,0.7275877551839638,0.01552420575171709
LINC01763,-0.01552270445972681,0.363790474283016,0.7275877551839638,0.01552270445972681
LINC01697,0.015520245768129826,0.3638664766495736,0.7275877551839638,0.015520245768129826
CEMP1,-0.015492871403694153,0.364713335433456,0.7289902368795566,0.015492871403694153
KLRB1,0.01546434685587883,0.36559708498224514,0.7301172833725311,0.01546434685587883
MAP2K4P1,-0.01546415127813816,0.365603148993983,0.7301172833725311,0.01546415127813816
GBX2,-0.015460566617548466,0.3657143047824891,0.7301172833725311,0.015460566617548466
ARPP21,-0.015444236807525158,0.3662209382766811,0.7308375634028073,0.015444236807525158
GCNT4,-0.015435153618454933,0.36650293417226515,0.7311091572998489,0.015435153618454933
MTCO1P40,0.01542665809392929,0.3667668079541657,0.7311937562586815,0.01542665809392929
TAL1,0.015424393117427826,0.3668371788533877,0.7311937562586815,0.015424393117427826
HMX1,0.015383444726467133,0.3681108613336685,0.7334407658620329,0.015383444726467133
LINC02402,-0.015336167067289352,0.3695848313630861,0.7360343440231776,0.015336167067289352
UQCRFS1P1,-0.015332275070250034,0.36970633484460946,0.7360343440231776,0.015332275070250034
ERICH2,-0.015296039171516895,0.37083876690221274,0.7379956556580572,0.015296039171516895
ALPK1,0.015283907763659954,0.37121837395324503,0.7382838672371842,0.015283907763659954
ITIH6,0.0152773791924119,0.37142276089575477,0.7382838672371842,0.0152773791924119
KISS1,0.015277288854122162,0.37142558956394756,0.7382838672371842,0.015277288854122162
BRINP1,-0.015261856839060783,0.3719089921135247,0.7386689254849688,0.015261856839060783
ENO1,0.015261692926287651,0.37191412871653884,0.7386689254849688,0.015261692926287651
LINC01208,0.015248654410243034,0.3723228629856142,0.7391877442238165,0.015248654410243034
KCTD19,-0.015240476466715336,0.3725793689106202,0.7392446473447446,0.015240476466715336
PCP4,-0.01523833442479372,0.37264657337713525,0.7392446473447446,0.01523833442479372
NWD2,0.015227504074573517,0.3729864799252349,0.7396261380709744,0.015227504074573517
KCNQ1OT1,-0.015214571729302406,0.3733926081525272,0.7401385915555038,0.015214571729302406
HMGB1P7,-0.015205740928649902,0.37367008836220156,0.7401977775658799,0.015205740928649902
DGAT2L6,0.015204062685370445,0.3737228363138669,0.7401977775658799,0.015204062685370445
CNGB1,-0.015199171379208565,0.3738765985701264,0.7401977775658799,0.015199171379208565
CA12,-0.015194823034107685,0.37401332524382513,0.7401977775658799,0.015194823034107685
CEBPB-AS1,0.01518399827182293,0.37435382664294836,0.740579165143235,0.01518399827182293
KCND2,0.015177354216575623,0.3745629154906146,0.7407003826059471,0.015177354216575623
KITLG,-0.015157505869865417,0.37518797398806997,0.741600201818134,0.015157505869865417
NECTIN3-AS1,-0.015153508633375168,0.37531393171239036,0.741600201818134,0.015153508633375168
CCM2,-0.015148659236729145,0.37546677707882464,0.7416097831856485,0.015148659236729145
KCNK18,-0.015141514129936695,0.3756920496405411,0.7417623564809895,0.015141514129936695
SMOC2-1,0.015110939741134644,0.3766569479575059,0.7433745436057747,0.015110939741134644
GOLGA6L2,0.015090864151716232,0.37729134458859026,0.7443334361155219,0.015090864151716232
CLECL1P,0.015084661543369293,0.37748748254746467,0.7444273022610568,0.015084661543369293
LIPH,0.015074610710144043,0.37780544183910736,0.7447612388102939,0.015074610710144043
LINC02271,0.015050990507006645,0.3785533187686672,0.7457547877633871,0.015050990507006645
ZBTB44-DT,-0.015045369043946266,0.378731442995949,0.7457547877633871,0.015045369043946266
BEND3P1,-0.015042610466480255,0.3788188713903793,0.7457547877633871,0.015042610466480255
KDR,0.015039901249110699,0.3789047474846505,0.7457547877633871,0.015039901249110699
TMPRSS15,0.01501967292279005,0.3795463183477679,0.7466684366706163,0.01501967292279005
LINC02351,-0.01501587126404047,0.379666967997751,0.7466684366706163,0.01501587126404047
SHISA8,0.01499038003385067,0.3804765678692472,0.7479670779100815,0.01499038003385067
AGXT,-0.014984514564275742,0.3806630047398851,0.7480401242162997,0.014984514564275742
LINC01996,0.014968917705118656,0.38115903147665725,0.7485262521152795,0.014968917705118656
PTPRT,0.014967342838644981,0.3812091389738961,0.7485262521152795,0.014967342838644981
SAMD15,0.014954772777855396,0.3816092252258378,0.7486031989213026,0.014954772777855396
LOXL4,0.01495310664176941,0.3816622751712826,0.7486031989213026,0.01495310664176941
RHOD,-0.014951180666685104,0.3817236040529863,0.7486031989213026,0.014951180666685104
EFS,0.014947340823709965,0.38184589432106353,0.7486031989213026,0.014947340823709965
BICDL2,-0.014913165010511875,0.3829353743416234,0.7503621308957982,0.014913165010511875
GPR183,0.014909323304891586,0.38305796178692514,0.7503621308957982,0.014909323304891586
RASGRP2,0.014905113726854324,0.38319231549837307,0.7503621308957982,0.014905113726854324
UNC93B1,-0.014896269887685776,0.3834746711546551,0.7506217098265535,0.014896269887685776
IKBKE,0.014854216948151588,0.38481902940431856,0.7529590614389068,0.014854216948151588
LINC02481,-0.014837350696325302,0.3853590220316923,0.7533696590365174,0.014837350696325302
CCDC197,-0.014835615642368793,0.3854145980414161,0.7533696590365174,0.014835615642368793
OR55B1P,-0.01483357697725296,0.38547990536212945,0.7533696590365174,0.01483357697725296
MYT1L,-0.014820251613855362,0.38590694121581426,0.7539102075760021,0.014820251613855362
TDH,0.01481446623802185,0.386092434131559,0.7539786389061739,0.01481446623802185
ECE2,0.01480273436754942,0.3864687528407004,0.7544195249258862,0.01480273436754942
LGR5,-0.01478707417845726,0.38697142728926615,0.7551066285617262,0.01478707417845726
TAP2,0.014777645468711853,0.3872742704440713,0.7554034134664233,0.014777645468711853
PJVK,0.014762627892196178,0.3877569220375832,0.7560505588833967,0.014762627892196178
ALX3,0.014751896262168884,0.3881020515098644,0.7562052698212159,0.014751896262168884
RN7SL487P,-0.01474976446479559,0.38817063242821914,0.7562052698212159,0.01474976446479559
CHST8,0.014746085740625858,0.3882889960586686,0.7562052698212159,0.014746085740625858
CIBAR1-DT,-0.014720547944307327,0.38911128501475495,0.757304920746869,0.014720547944307327
LINC00343,0.014715990051627159,0.38925815546907766,0.757304920746869,0.014715990051627159
CHI3L1,0.014714473858475685,0.389307019725391,0.757304920746869,0.014714473858475685
RPS4XP13,0.014704333618283272,0.3896339178481148,0.7574275958922312,0.014704333618283272
CDKN2B,0.01470314059406519,0.3896723891858256,0.7574275958922312,0.01470314059406519
VSX2,-0.014682840555906296,0.39032735646707456,0.7584065076605315,0.014682840555906296
AADACL3,0.014675695449113846,0.39055804763379065,0.7585606111212887,0.014675695449113846
ENTR1,-0.014631612226366997,0.3919831754155827,0.760935113203926,0.014631612226366997
PMCH,0.014628487639129162,0.3920843069831445,0.760935113203926,0.014628487639129162
LINC01846,0.014617132022976875,0.39245198033400247,0.7613538031179583,0.014617132022976875
HSPA2,-0.01460439432412386,0.3928646514690484,0.7618594305384682,0.01460439432412386
TIMP4,0.014586612582206726,0.39344117702587716,0.7626822971283057,0.014586612582206726
TMIGD2,-0.01456853374838829,0.39402785979517096,0.7630147280469756,0.01456853374838829
MADD-AS1,0.014563662931323051,0.39418601490344196,0.7630147280469756,0.014563662931323051
PCDH11X,0.01456229668110609,0.394230383852806,0.7630147280469756,0.01456229668110609
PERP,0.014560593292117119,0.39428570560793713,0.7630147280469756,0.014560593292117119
LUADT1,0.014557874761521816,0.3943740063144415,0.7630147280469756,0.014557874761521816
DDX19B,0.014527765102684498,0.39535279896649433,0.7643590067162939,0.014527765102684498
PLAAT2,-0.014527116902172565,0.39537388653135774,0.7643590067162939,0.014527116902172565
CATSPER1,-0.01450966577976942,0.39594187004106685,0.764866889273626,0.01450966577976942
SOST,-0.01450966577976942,0.39594187004106685,0.764866889273626,0.01450966577976942
LINC02031,0.014479732140898705,0.3969172697209651,0.7664556603359368,0.014479732140898705
C2orf78,-0.014462903141975403,0.39746628522030675,0.7669575859053036,0.014462903141975403
FLJ13224,0.014462381601333618,0.39748330684415756,0.7669575859053036,0.014462381601333618
KLF4P1,-0.014446805231273174,0.3979918783499162,0.7673762122692324,0.014446805231273174
LTBR,-0.01444635633379221,0.3980065407479016,0.7673762122692324,0.01444635633379221
GUCY2GP,-0.01442466676235199,0.3987153776875216,0.7680111860461235,0.01442466676235199
ADGRV1,0.01442038081586361,0.39885553656364886,0.7680111860461235,0.01442038081586361
BMPER,0.014416100457310677,0.39899554228912143,0.7680111860461235,0.014416100457310677
SMARCA5-AS1,-0.01441474724560976,0.39903981047626746,0.7680111860461235,0.01441474724560976
FPGT,-0.01440885104238987,0.39923272995231435,0.7680111860461235,0.01440885104238987
LINC02547,0.014408156275749207,0.39925546590503924,0.7680111860461235,0.014408156275749207
LINC00907,-0.014401085674762726,0.39948689270561216,0.7681614809469772,0.014401085674762726
PFN3,-0.014395399019122124,0.39967308030867205,0.7682247048050462,0.014395399019122124
IL18RAP,0.014388038776814938,0.39991414049504953,0.7683933121244989,0.014388038776814938
MRPS31P2,-0.014369983226060867,0.4005058598416433,0.7692352869553372,0.014369983226060867
NQO2-AS1,0.0143405357375741,0.4014720450256772,0.7707955623079189,0.0143405357375741
XKR5,0.014333292841911316,0.40170990176005067,0.7709568432476499,0.014333292841911316
DGKQ,-0.01432608813047409,0.40194658836424124,0.7711157558549819,0.01432608813047409
LINC01765,-0.014311123639345169,0.40243846363079616,0.7717639270011173,0.014311123639345169
ELMO3,0.0143058430403471,0.40261212032687665,0.7718015818507954,0.0143058430403471
MYCNUT,-0.014299023896455765,0.40283643971373123,0.7719011324701079,0.014299023896455765
GGNBP1,-0.014294900000095367,0.40297213381396974,0.7719011324701079,0.014294900000095367
HHIPL1,0.014284748584032059,0.40330627611270187,0.7722459876196979,0.014284748584032059
NR1H4,-0.014279564842581749,0.4034769672370385,0.7722777245320092,0.014279564842581749
NEGR1,0.014257276430726051,0.4042113764420884,0.7733880134980163,0.014257276430726051
LRRC56,-0.014246497303247452,0.4045668382689184,0.7737726818952483,0.014246497303247452
ADAMTS7P4,-0.014217734336853027,0.4055162649975441,0.7739446876533269,0.014217734336853027
C1orf116,-0.014212384819984436,0.40569299198198494,0.7739446876533269,0.014212384819984436
SRRM5,-0.014211044646799564,0.4057372732326057,0.7739446876533269,0.014211044646799564
FBXL17,0.01420784555375576,0.40584298753632186,0.7739446876533269,0.01420784555375576
RPS7P10,0.014203492552042007,0.40598685925870054,0.7739446876533269,0.014203492552042007
NEU4,0.014203210361301899,0.40599618703847395,0.7739446876533269,0.014203210361301899
TEKTIP1,-0.01420069020241499,0.4060794962492056,0.7739446876533269,0.01420069020241499
EHF,-0.014199066907167435,0.40613316312754794,0.7739446876533269,0.014199066907167435
TCP11,0.014194205403327942,0.4062939119724417,0.7739446876533269,0.014194205403327942
EREG,0.014192645438015461,0.4063455013035804,0.7739446876533269,0.014192645438015461
SLC24A2,-0.014188544824719429,0.406481130584987,0.7739446876533269,0.014188544824719429
RASL11A,-0.014184697531163692,0.4066084057765598,0.7739446876533269,0.014184697531163692
STAB2,0.014182998798787594,0.406664610375416,0.7739446876533269,0.014182998798787594
FLOT2,-0.014172795228660107,0.4070023052344627,0.7742932997455931,0.014172795228660107
GCM1,0.014165505766868591,0.40724365783391775,0.7744584324120538,0.014165505766868591
SLC22A7,0.014124591834843159,0.4085998922133685,0.7767428148259445,0.014124591834843159
GZMM,-0.014115378260612488,0.40890567854465404,0.7767814120127722,0.014115378260612488
RHEX,-0.014114638790488243,0.4089302264796833,0.7767814120127722,0.014114638790488243
WNT10A,0.014088178053498268,0.4098092113132369,0.7777020601335234,0.014088178053498268
LINC02248,0.014085249044001102,0.409906577465688,0.7777020601335234,0.014085249044001102
ERICH3,-0.01408334355801344,0.40996992702301066,0.7777020601335234,0.01408334355801344
MBD3L1,-0.014079829677939415,0.4100867643108096,0.7777020601335234,0.014079829677939415
LINC03088,-0.01407540775835514,0.41023382222110116,0.7777020601335234,0.01407540775835514
TEX21P,-0.014072032645344734,0.41034608800499617,0.7777020601335234,0.014072032645344734
AGPAT2,0.014061316847801208,0.410702646593547,0.7780835395388521,0.014061316847801208
ADAP2,-0.014052353799343109,0.4110010252483396,0.7783545493270709,0.014052353799343109
PITX1,-0.014041290618479252,0.4113694943749276,0.7787580416746364,0.014041290618479252
PCARE,-0.014028182253241539,0.41180633376527465,0.779290611215178,0.014028182253241539
FPR3,-0.01401806715875864,0.41214360963882396,0.779634438618402,0.01401806715875864
CELF4,0.014005672186613083,0.41255712850709575,0.7801221777166253,0.014005672186613083
LINC01726,0.013979692943394184,0.41342464052015915,0.7814677003570416,0.013979692943394184
CCDC162P,-0.013973073102533817,0.4136458660722346,0.7815910387963678,0.013973073102533817
STK24,-0.01395346038043499,0.4143017060572778,0.7825351862242815,0.01395346038043499
MS4A4A,0.013937843032181263,0.4148243820922247,0.7831360771674416,0.013937843032181263
AGTRAP,0.013932269997894764,0.4150109927729751,0.7831360771674416,0.013932269997894764
AQP4-AS1,-0.013929950073361397,0.41508868907537916,0.7831360771674416,0.013929950073361397
DLX6-AS1,-0.013922922313213348,0.41532410734543884,0.783285322509595,0.013922922313213348
SLC5A10,0.013894828036427498,0.4162660061966745,0.7837623244732235,0.013894828036427498
MIR137HG,0.013886978849768639,0.41652938589456234,0.7837623244732235,0.013886978849768639
STEAP3,0.013883290812373161,0.4166531720304226,0.7837623244732235,0.013883290812373161
HJV,-0.013880718499422073,0.41673952257354335,0.7837623244732235,0.013880718499422073
PSG11-AS1,-0.013876143842935562,0.4168931162953687,0.7837623244732235,0.013876143842935562
FAM83G,-0.013867074623703957,0.4171977132327199,0.7837623244732235,0.013867074623703957
LINC02100,-0.013865897431969643,0.4172372597665468,0.7837623244732235,0.013865897431969643
LINC02752,0.01386142149567604,0.41738764436273423,0.7837623244732235,0.01386142149567604
MTRNR2L12,-0.013861037790775299,0.4174005377449588,0.7837623244732235,0.013861037790775299
TMEM202,-0.013857359997928143,0.4175241320901674,0.7837623244732235,0.013857359997928143
NR5A1,-0.013857359997928143,0.4175241320901674,0.7837623244732235,0.013857359997928143
LINC01231,-0.013857359997928143,0.4175241320901674,0.7837623244732235,0.013857359997928143
GGT5,0.013854795135557652,0.4176103385239487,0.7837623244732235,0.013854795135557652
OSMR,0.013837813399732113,0.41818136842685055,0.7844957091056098,0.013837813399732113
LINC01151,0.0138273686170578,0.4185328141015191,0.7844957091056098,0.0138273686170578
LINC02030,-0.013824934139847755,0.41861475426913614,0.7844957091056098,0.013824934139847755
LINC01933,0.013824560679495335,0.4186273251144284,0.7844957091056098,0.013824560679495335
MFSD13A,0.013811113312840462,0.4190801175377922,0.7848624839603981,0.013811113312840462
EEF1A2,0.013809445314109325,0.4191363015521903,0.7848624839603981,0.013809445314109325
ART3,0.013771990314126015,0.4203990823844645,0.7866509701378473,0.013771990314126015
LINC02770,0.013771804049611092,0.42040536779667836,0.7866509701378473,0.013771804049611092
LINC01612,-0.013751888647675514,0.42107772230707224,0.7876149557598877,0.013751888647675514
LINC01992,0.013745507225394249,0.42129329586884934,0.7877105982223584,0.013745507225394249
ALYREF,0.013741069473326206,0.4214432476220601,0.7877105982223584,0.013741069473326206
MGC4859,0.013723181560635567,0.4220479978678757,0.788546799894081,0.013723181560635567
HNRNPH1,-0.013708489015698433,0.42254510001339546,0.7891813254443252,0.013708489015698433
LCMT1-AS1,0.013700166717171669,0.42282682563528035,0.7894132724509649,0.013700166717171669
LINC00968,-0.013686656951904297,0.4232843909220004,0.7897479231445599,0.013686656951904297
CD300LG,0.013685568235814571,0.42332127750275156,0.7897479231445599,0.013685568235814571
