gene,pearson_r_70d,pearson_r_115d
APOH,0.02535785548388958,-0.008006632328033447
TRPM8,0.025341585278511047,-0.03507816791534424
IPO4,-0.02533883787691593,0.0135628841817379
LINC02035,0.02532147988677025,0.010411919094622135
PRSS8-1,-0.02528008073568344,0.0
ATOH7,0.025275470688939095,0.04391229897737503
RPL23P2,0.025262927636504173,0.03168255463242531
LINC02768,-0.025236155837774277,-0.0604567714035511
FBRS,-0.02523569017648697,-0.00012623518705368042
NIFKP4,-0.025221452116966248,0.0
KCNV2,0.02521994151175022,-0.04780113324522972
SERPINB11,-0.025210347026586533,-0.017562292516231537
MIF4GD-DT,0.025181982666254044,0.01860811747610569
OR2B6,-0.025168556720018387,0.0
RNF220,-0.025152213871479034,-0.23818248510360718
TMEM184A,0.02515084110200405,0.0
RPL35AP31,0.025113215669989586,-0.019381247460842133
RPS27AP11,0.025109583511948586,0.040435098111629486
LINC02631,0.025105353444814682,-0.0004529859870672226
PAUPAR,-0.025070298463106155,-0.03276537358760834
LINC02636,-0.02503271959722042,-0.08441103994846344
SEPTIN4-AS1,0.025028327479958534,0.0004296097904443741
GNAI2-1,0.02501833066344261,-0.06511405855417252
LINC01170,0.02501726523041725,-0.028192004188895226
XIRP2,-0.02498847246170044,0.03553726524114609
PRELID1P5,0.02498794160783291,0.06747404485940933
AGAP7P,0.024979528039693832,0.01836320571601391
RELN,-0.02497466281056404,0.07326240837574005
FAM110C,-0.02496892400085926,0.021933898329734802
ATAD3C,-0.024949120357632637,-0.0359363779425621
TAS2R14,-0.02494174614548683,-0.07727654278278351
CRYGN,-0.02494083158671856,0.0
SYNDIG1L,-0.024936629459261894,-0.05865068733692169
LINC01221,0.024933181703090668,0.01524247508496046
LINC02028,0.02491670474410057,-0.002702496014535427
RGPD3,0.024893177673220634,0.01367529109120369
SUSD3,0.024893006309866905,-0.005023546516895294
LINC00933,0.024889402091503143,0.0
MRGPRX3,-0.02487187087535858,0.0
H2BC17,-0.02486158348619938,0.003882946213707328
LINC00210,-0.024853916838765144,-0.000570764415897429
CFAP77,0.02483656443655491,0.10850635170936584
RFESD,0.024831805378198624,0.03359080106019974
SLC16A6P1,0.02482338808476925,0.0
AOC4P,-0.024820614606142044,0.0
MIR194-2HG,-0.02480107918381691,-0.009255637414753437
SLITRK6,-0.0247956495732069,-0.01490044966340065
LINC00858,0.024787934496998787,0.02558552287518978
ADRA1D-1,-0.02478151023387909,0.07990564405918121
LINC01623,0.02477765828371048,0.0
EYA2,0.02475668676197529,0.1292739361524582
RAB43,0.02474917843937874,-0.0013093333691358566
CCN6,0.02472888119518757,-0.0294443741440773
LCK,-0.024707496166229248,0.004766920581459999
MIR9-1HG,-0.02470720186829567,0.1853545606136322
ERICH6,0.024694006890058517,0.03244481608271599
SPDYE3,-0.024665221571922302,-0.07977478206157684
C11orf68,-0.024653851985931396,-0.0024629021063447
CSNK1A1P1,-0.024641238152980804,0.07469261437654495
LINC02052,-0.024619556963443756,0.0
LINC00501,0.024619540199637413,-0.04256753250956535
LINC00540,-0.02461508847773075,-0.0382322333753109
P3R3URF-PIK3R3,0.02459944412112236,0.056627433747053146
RNU1-1,-0.024595845490694046,0.0759049504995346
ZNF728,-0.024568723514676094,-0.026726223528385162
ELOBP2,-0.024552354589104652,0.0
FBXL18,-0.02455155737698078,-0.026776297017931938
CEP128,-0.024526434019207954,0.01921280473470688
SLC35F3,0.024525154381990433,-0.16500185430049896
PLA2R1,0.024508358910679817,-0.15220990777015686
OPRD1,-0.02450541779398918,-0.03861599043011665
TUBBP9,0.024500906467437744,0.0
FOXA2,0.024491505697369576,0.10849766433238983
PI16,0.024491505697369576,0.15186206996440887
DCDC2,0.02448894828557968,0.01989266276359558
KCNK5,0.024464694783091545,-0.03751809895038605
HNRNPUL2-BSCL2,0.024463700130581856,0.0
SAMMSON,0.024460144340991974,0.006373565644025803
GALNTL6-1,0.024455107748508453,-0.2323550581932068
C21orf62,-0.02443656325340271,0.023124687373638153
PHF2,-0.024430952966213226,-0.08037981390953064
DCDC2C,-0.024376530200242996,-0.042039915919303894
TTC16,-0.02437208779156208,0.061819177120923996
PCSK2,0.024346109479665756,0.039598431438207626
LHFPL1,-0.024341119453310966,0.00794246606528759
LINC02401,-0.024332372471690178,0.0
CEACAM21,-0.024321522563695908,0.0
CD79A,-0.024298813194036484,0.0
IRAK2,0.024292875081300735,-0.026670310646295547
ZBTB46-AS1,-0.02428753301501274,-0.048743534833192825
LINC02745,-0.02424926869571209,0.0
LINC00290,0.024215951561927795,-0.038210928440093994
ATP2B4,0.02421518974006176,0.12116266787052155
FXYD2,0.024164291098713875,-0.01405275147408247
SPECC1P1,0.024161439388990402,0.0
ZBTB42,0.024152357131242752,-0.010856319218873978
ABLIM1,-0.02413235232234001,-0.18819548189640045
CLRN2,0.02413184382021427,0.018391426652669907
PHOX2B-AS1,0.024123532697558403,0.034466248005628586
ADRA1D,-0.02412000112235546,-0.03657403588294983
SERPINE1,-0.024088691920042038,-0.021566707640886307
GAD2,0.024059128016233444,0.0362556129693985
LINC02721,0.024052288383245468,0.0
LINC01926,-0.0240241177380085,-0.005939174443483353
TMC3,0.024024110287427902,0.028575854375958443
GZMA,-0.023953326046466827,-0.04527191072702408
RGSL1,-0.02391265332698822,-0.026212237775325775
MNX1,-0.023899167776107788,-0.019208941608667374
CACNG3,0.023891935124993324,-0.040831588208675385
LINC02112,-0.023883219808340073,-0.0256974995136261
DOC2A,0.023879678919911385,0.004502877593040466
CCL3,-0.023877820000052452,-0.008126712404191494
TRIP6,-0.02384209632873535,0.028512926772236824
ARHGDIB,-0.023841654881834984,-0.012899398803710938
ADGRD1,0.023832302540540695,-0.00966674741357565
MYL3,-0.02383219450712204,0.0028276778757572174
LINC01799,-0.023817600682377815,0.030465245246887207
ZSCAN32,-0.023813042789697647,0.0178575087338686
MGARP,-0.02381093055009842,-0.01478363387286663
PDE1C,-0.02379615604877472,0.012765445746481419
MBNL1-AS1,-0.023771604523062706,0.014989292249083519
LINC00682,0.023762036114931107,0.01772516965866089
RORA-1,0.02372140996158123,0.06700174510478973
LINC01709,-0.023715753108263016,0.03005133382976055
LOXHD1,-0.023714035749435425,0.0
RBFOX1,0.02369336225092411,-0.23435910046100616
LINC01876,-0.023685459047555923,0.02283388376235962
LINC02256,0.02368209883570671,-0.07134828716516495
LINC02780,0.02364652417600155,0.0
LINC02641,0.02364451438188553,-0.02042304165661335
CDH10,0.02362261340022087,0.0729895532131195
CTNNA2,-0.02358965016901493,-0.11082403361797333
SLC7A11-AS1,0.02357333153486252,0.024682365357875824
CFAP52,-0.02356966957449913,0.15263386070728302
ADGRE4P,-0.023563383147120476,0.03308112546801567
LINC02935,0.02356009930372238,-0.014781143516302109
PCDH9-AS4,0.023550260812044144,-0.007991112768650055
CSRNP3,-0.023549851030111313,-0.08570656925439835
INSM2,0.023547526448965073,0.03788232058286667
DPP4,-0.023544801399111748,0.01323066744953394
CD5,-0.023535028100013733,-0.047071103006601334
CARD6,-0.023525718599557877,0.0
SIX3-AS1,-0.02352408692240715,-0.015437541529536247
C1QTNF1-AS1,-0.023520000278949738,0.0
ADH6,0.023478426039218903,0.036870911717414856
NDUFC2-KCTD14,-0.023462895303964615,0.043745581060647964
AOC3,0.02345825918018818,0.004237606190145016
LINC02739,-0.023441685363650322,0.005161485634744167
NEUROD2,0.023433394730091095,-0.055527810007333755
SNCG,0.023410260677337646,0.102945476770401
GPR20,-0.02340487763285637,0.0
ACTG2,-0.02338629961013794,0.0
LINC00992,-0.02338629774749279,-0.06759186089038849
TP73,0.023367989808321,0.0021620304323732853
NLRP9P1,0.023346882313489914,0.06832458078861237
IDH1-AS1,0.023345571011304855,0.004046888090670109
KCNA2,-0.023342300206422806,-0.04065424203872681
BICC1,0.023323843255639076,-0.07717837393283844
LINC02227,0.02331983856856823,0.030864881351590157
ADCY8-1,-0.023319028317928314,0.10427264124155045
CSF1R,-0.02331741526722908,-0.02394409477710724
ANKRD36BP2,-0.02325393632054329,-0.021988125517964363
KLHL32,0.023245297372341156,0.14908599853515625
XDH,0.023229319602251053,0.031075041741132736
LINC02884,-0.023205336183309555,0.0
HSPD1,0.023203745484352112,0.06995458900928497
PCDHGB4,-0.02319672890007496,0.018147582188248634
TNFSF8,0.023192474618554115,-0.02285843901336193
TIMD4,-0.023189298808574677,0.0
EBI3,0.02318696491420269,0.019043684005737305
LINC01622,0.02318640425801277,0.01885760948061943
SERPINE3,-0.02315116487443447,0.03614707291126251
FAM186A,-0.023147378116846085,0.04634562507271767
LINC01568,0.023126542568206787,-0.008839370682835579
APLNR,-0.023107413202524185,0.030553162097930908
RBMS3-AS2,0.02309727668762207,0.04310457408428192
EN1,-0.02303210273385048,0.10189177095890045
LINC00587,0.02302534505724907,0.007341810967773199
HOXA2,0.02302512899041176,0.04075827822089195
SNX33-1,0.023001108318567276,0.029710277915000916
NXT1-AS1,-0.022985367104411125,0.0
TMEM176A,-0.02296806126832962,0.0
TEX33,-0.02296805940568447,-0.00457732193171978
LINC00323,-0.02294262684881687,0.0
ZNF567-DT,-0.022906985133886337,-0.01713515818119049
RPGRIP1,-0.022905826568603516,0.03360613435506821
MCHR1,-0.022903114557266235,0.07310603559017181
ANKRD18DP,-0.022880779579281807,0.0
AATBC,0.02286476641893387,-0.0018210597336292267
PAQR9,0.022843724116683006,0.019556177780032158
FLJ40288,-0.02284255251288414,0.010525231249630451
ZMAT4,0.022839395329356194,-0.06535874307155609
LINC01982,-0.02282978780567646,-0.04127252846956253
NTN4,-0.02282562479376793,-0.07301466166973114
MT1F,-0.022775564342737198,0.11918454617261887
VSIR,0.022765519097447395,0.026664869859814644
OPCML,-0.022757066413760185,-0.05192679911851883
NMRK2,-0.022743836045265198,0.0
PCSK5,0.02274167910218239,0.025683412328362465
LINC02304,0.022711247205734253,0.0
C1orf100,0.0227053202688694,-0.004780322313308716
EPHA6,-0.022689012810587883,-0.2652333378791809
HDAC4-AS1,-0.022663768380880356,0.007886413484811783
WWC3-AS1,-0.02266222983598709,-0.01787574589252472
GDF5,-0.022653378546237946,0.032074298709630966
TEKT5,0.022641509771347046,0.0003323405981063843
LINC01566,-0.022632503882050514,0.0
NBEAP1,0.02262740768492222,-0.018926577642560005
LINC02820,0.022625982761383057,0.0
PIGZ,0.022617362439632416,-0.01838354952633381
DNM1P47,-0.02260400354862213,0.04044794663786888
KCNJ6,-0.02259938418865204,0.09432192146778107
H3P37,-0.02259773388504982,0.0
ZNF500,-0.022586066275835037,0.01320444606244564
S100G-1,-0.02253851667046547,0.00881357491016388
NME2P1,0.0225224606692791,0.0
PAICSP3,0.02250763028860092,-0.06580867618322372
NAPSB,0.02250753343105316,-0.07773105800151825
LINC00331,0.022462895140051842,0.0
RAB27B,0.022433988749980927,-0.03104948066174984
HS6ST3,0.022401858121156693,0.1192094087600708
PRRG1,0.02239909954369068,0.05704652518033981
NOP9,-0.02239874191582203,0.027507632970809937
MELK,-0.02238483354449272,0.035961396992206573
RPS3AP42,0.02237967774271965,0.0
G6PC1,0.022378170862793922,0.0
SQLE,0.022372938692569733,0.025100793689489365
THPO,-0.02237267605960369,-0.013532714918255806
FOXB2,-0.02237267605960369,0.0
SOX18,-0.02237267605960369,0.037316251546144485
VEGFD,0.022358737885951996,-0.010987181216478348
GC,0.02234078012406826,-0.029940461739897728
GTF2IP5,0.022332917898893356,0.0
CRACDL,-0.022319506853818893,0.027303673326969147
THSD7A,0.022316791117191315,0.032462429255247116
SLC24A4,0.022314220666885376,-0.019867822527885437
GALNTL6,-0.022253492847085,-0.18374967575073242
NAPRT,-0.02223948761820793,-0.040866393595933914
LINC02797,-0.022237984463572502,0.033750712871551514
NKX2-1,-0.022207394242286682,0.047414883971214294
ZNF775,-0.022202717140316963,-0.07774655520915985
H2AC21,-0.022200077772140503,0.017993897199630737
TMEM35B,0.0221996009349823,-0.03933693468570709
C9,-0.022194940596818924,0.051383621990680695
RN7SKP295,-0.022185103967785835,0.061573367565870285
BSPH1,-0.02216239646077156,0.0
CHD8,-0.022144319489598274,-0.05767350271344185
PITPNA-AS1,-0.022142253816127777,0.05885585397481918
UBAC2-AS1,-0.022121306508779526,0.013052219524979591
DOCK4,-0.022118687629699707,-0.08393426239490509
RNU5D-1,0.022110745310783386,0.0
ANXA10,-0.022103475406765938,-0.06396490335464478
GADD45G,-0.022085677832365036,0.08389861136674881
RNA5SP477,0.022059936076402664,-0.05678417533636093
LINC00658,-0.02205698937177658,0.0
KLHL4,-0.022035840898752213,0.04082530736923218
CDH9,0.022033903747797012,-0.21061953902244568
DIO2,-0.021998543292284012,-0.07699539512395859
ST8SIA6-AS1,-0.021988803520798683,0.022008953616023064
MESTIT1,0.021975325420498848,-0.02009330317378044
ACKR4,0.021968839690089226,0.0011817514896392822
SLC19A3,0.02196022868156433,0.04995490238070488
C8orf89,0.021946977823972702,0.028407497331500053
LINC01013,-0.021893076598644257,0.03251487761735916
LINC02202,-0.02187270298600197,0.015082435682415962
WWTR1-1,-0.021859079599380493,-0.028059683740139008
ZNF385B,0.021840814501047134,-0.14355623722076416
OLFM3,-0.021816445514559746,-0.0779406875371933
FAM222A-AS1,0.02181156724691391,0.030613988637924194
TMEM240,-0.021804168820381165,0.024093473330140114
RPL32P34,-0.021799862384796143,-0.0007253168150782585
PLA2G4A,0.021797263994812965,0.11707445979118347
C1orf167,0.021790137514472008,-0.072038933634758
TEK,-0.02178777940571308,-0.004238938447088003
GPR3,-0.021787624806165695,0.0
PRRX2,-0.021767985075712204,-0.042022235691547394
CFAP95-DT,-0.021750636398792267,-0.07618030905723572
HCG24,-0.021741634234786034,-0.010965650901198387
NDUFB2-AS1,0.021722856909036636,0.00652253907173872
LCMT1-AS2,-0.021716445684432983,-0.031004127115011215
FAM66E,-0.021701226010918617,-0.01064498070627451
LRIG1,-0.02168077416718006,0.2483019381761551
SMIM45,0.021677756682038307,0.06964422762393951
DHRS3,0.02167426235973835,0.16438966989517212
SPAG16-DT,0.021671297028660774,-0.027634114027023315
TUBA4B,0.02166762948036194,0.027613786980509758
LILRB1,0.02166454866528511,0.0
HP,-0.02166026271879673,-0.020507048815488815
MAP3K6,0.02164941467344761,-0.0316418893635273
LINC02851,-0.021647673100233078,-0.02139831706881523
CYB5R2,-0.021642088890075684,-0.041733816266059875
ITPR2,-0.02163834497332573,0.06694784760475159
ZNF180,0.021624822169542313,-0.02440883219242096
RNA5SP343,-0.02161276340484619,0.0
DUXA,0.021609308198094368,-0.002635976765304804
CCDC195,-0.0216035395860672,0.0
LINC02471,0.02159982919692993,-0.015429407358169556
PAMR1,-0.021597521379590034,-0.004963388666510582
SLC44A4,0.021594213321805,0.01615697145462036
CCP110,0.021592101082205772,-0.01062654796987772
FAM107A,-0.021551284939050674,-0.046340957283973694
LINC00989,0.021550917997956276,-0.004002145491540432
LINC02074,0.02154729701578617,-0.0180218443274498
LINC02069,0.021526431664824486,0.04646687209606171
DNAJC14,-0.021524963900446892,-0.006902710534632206
LEMD1-AS1,-0.021487120538949966,-0.04243812337517738
BTLA,-0.021481098607182503,-0.0013774882536381483
ZNF385C,-0.021478837355971336,-0.03194323554635048
ZNF114-AS1,0.021464252844452858,-0.027697214856743813
ACSBG1,0.021442528814077377,0.00697306590154767
APOB,-0.021421676501631737,0.0
LINC02136,0.021410726010799408,-0.003398023545742035
ABCA4,-0.02140749618411064,0.01910962536931038
GPC5,0.021380022168159485,0.02523592673242092
GPRC5D,0.021375827491283417,0.00888883974403143
WFDC21P,-0.02137538231909275,0.0
FRG1FP,0.021368641406297684,0.0
SLC5A4,0.021359724923968315,-0.009948132559657097
FRAS1,-0.021308965981006622,-0.1196228489279747
LINC02532,-0.021304002031683922,-0.008036913350224495
CCDC178,-0.02129313535988331,-0.008056464605033398
PKLR,0.021272065117955208,-0.009455746039748192
KLK13,0.021255414932966232,0.0
ADCY2,-0.021253256127238274,0.08240929991006851
LINC01882,-0.02123957686126232,0.021829206496477127
ZNF840P,0.021237390115857124,0.013927215710282326
WFIKKN2,0.02123427763581276,0.018637640401721
NPIPA7,0.02118878811597824,0.011830421164631844
GCM2,-0.021184716373682022,-0.05675658956170082
RERG,-0.02117656171321869,0.07656684517860413
GABRR2,-0.021173058077692986,0.0034943539649248123
CD44-AS1,0.02115713059902191,0.012711244635283947
TRDC,-0.021140867844223976,0.0
RORC,-0.021140867844223976,-0.02596140094101429
PDCD1,-0.021140867844223976,0.0
ITGAL,0.021139666438102722,-0.005637711379677057
LDLRAD2,-0.02109885960817337,0.011310185305774212
TEX41,0.021086597815155983,0.028857484459877014
HIGD2B,0.02108170837163925,0.05500445514917374
NUDT1,0.021064482629299164,0.1026492714881897
RPAP2P1,-0.02103588916361332,0.006207994185388088
SLC26A6,0.021009864285588264,-0.009369907900691032
LRRC25,-0.021009232848882675,0.012011709623038769
LINC00616,0.021007845178246498,0.01376583892852068
PCDHGA6,0.02099650166928768,-0.0005781538784503937
ALDH1L1,0.020994776859879494,0.04939701408147812
LINC02846,0.020942162722349167,0.0
FKBP15,0.020922016352415085,-0.06599078327417374
SOHLH2,0.020907560363411903,0.05219654738903046
MYL7,0.020907549187541008,0.011366083286702633
ZSWIM5P2,-0.020902050659060478,0.0
LINC01976,-0.020897235721349716,-0.05689360201358795
LINC00474,-0.020892687141895294,0.004610183648765087
TSPEAR,0.02088363841176033,0.008348525501787663
IL12A-AS1,0.02087419107556343,-0.0010075625032186508
PLXDC1,-0.02084570750594139,-0.03405797481536865
FGF13-AS1,0.020842229947447777,0.05114543065428734
LINC01738,-0.020841842517256737,0.0
PKN3,-0.020840484648942947,0.009122481569647789
WFDC11,0.020784223452210426,0.0
UCHL1,-0.02078336663544178,-0.11301347613334656
FAM230D,-0.020771626383066177,-0.030962154269218445
PTMAP5,0.020767495036125183,0.06760110706090927
FHAD1-AS1,0.02075374126434326,-0.02469654753804207
LINC01080,-0.020749663934111595,0.04103844612836838
ANPEP,-0.0207468681037426,-0.014101600274443626
CCL26,0.02073201723396778,0.024697639048099518
GALR1,0.020725850015878677,-0.0034784721210598946
SPAG5-AS1,-0.020719002932310104,-0.029475346207618713
LINC02505,0.020704785361886024,0.0
LINC00504,-0.020703233778476715,-0.09446994960308075
LINC01594,0.02069179154932499,0.0
INMT-MINDY4,-0.020686497911810875,0.0
PSG4,0.02066139131784439,-0.07226560264825821
PRKCA,-0.020653828978538513,-0.028923774138092995
HECW2-AS1,-0.020622998476028442,0.009877422824501991
HAPLN3,0.02058926224708557,0.0665372908115387
GNRHR2,0.02058083936572075,0.12525810301303864
C5orf47,-0.020566865801811218,0.03121792897582054
ASIC4,0.020558858290314674,-0.015774259343743324
LINC02044,0.02055501937866211,-0.019214557483792305
LINC02838,0.020544039085507393,0.04351586475968361
GNA14-AS1,0.020528659224510193,0.012184378691017628
VSIG10L,0.020520847290754318,0.00054201390594244
TGFB2,-0.02051384001970291,0.014795701950788498
CCDC172,-0.020512655377388,0.019679903984069824
CRLF2,0.02050301805138588,-0.020966341719031334
PATE2,0.02049568109214306,0.003506643231958151
ABCC11,-0.020457861945033073,-0.017521530389785767
SLC43A3,0.020404361188411713,-0.0239690151065588
OTOP3,-0.020400024950504303,-0.005306541919708252
PNOC,0.020393352955579758,0.0781218484044075
RAB17,0.020376481115818024,0.0
CCDC27,0.02035372704267502,0.0
TMSB15B,-0.020319178700447083,-0.025600038468837738
